src,dst,time_s_2018,distance_km_2018,time_s_2025,distance_km_2025,delta_time_s,delta_distance_km
71.0,1.0,3667,47.492,3877.0,65.843,210.0,18.351000000000006
71.0,2.0,2759,34.344,2392.0,42.17,-367.0,7.8260000000000005
71.0,3.0,2488,28.451,2042.0,30.472,-446.0,2.021000000000001
71.0,4.0,3582,49.431,3671.0,57.475,89.0,8.044000000000004
71.0,5.0,3620,45.922,3192.0,56.656,-428.0,10.734000000000002
71.0,6.0,2712,31.814,2318.0,34.89,-394.0,3.0760000000000005
71.0,7.0,3843,49.926,3727.0,61.277,-116.0,11.350999999999999
71.0,8.0,2831,33.596,2320.0,35.129,-511.0,1.5330000000000013
71.0,9.0,3181,42.688,2824.0,50.515,-357.0,7.826999999999998
71.0,10.0,3586,45.72,3383.0,51.616,-203.0,5.896000000000001
71.0,11.0,3222,44.357,2918.0,52.188,-304.0,7.831000000000003
71.0,12.0,3013,37.158,2554.0,39.547,-459.0,2.388999999999996
71.0,13.0,2756,32.335,2356.0,35.136,-400.0,2.801000000000002
71.0,14.0,2181,22.597,1587.0,27.15,-594.0,4.552999999999997
71.0,15.0,2876,35.385,2374.0,36.991,-502.0,1.6060000000000016
71.0,16.0,3162,38.592,2632.0,40.539,-530.0,1.9470000000000027
71.0,17.0,2670,33.231,2383.0,41.096,-287.0,7.864999999999995
71.0,18.0,3192,41.326,2953.0,51.65,-239.0,10.323999999999998
71.0,19.0,2929,38.043,2724.0,46.005,-205.0,7.962000000000003
71.0,20.0,2819,32.488,2499.0,38.779,-320.0,6.291000000000004
71.0,21.0,3017,36.607,2742.0,46.536,-275.0,9.929000000000002
71.0,22.0,473,4.494,293.0,1.507,-180.0,-2.987
71.0,23.0,2243,24.412,1761.0,26.124,-482.0,1.7119999999999997
71.0,24.0,3628,46.134,3192.0,49.082,-436.0,2.9480000000000004
71.0,25.0,2088,19.793,1374.0,20.879,-714.0,1.086000000000002
71.0,26.0,3028,36.898,2637.0,40.479,-391.0,3.580999999999996
71.0,27.0,3264,41.855,2948.0,51.339,-316.0,9.484000000000002
71.0,28.0,2687,31.931,2379.0,39.773,-308.0,7.842000000000002
71.0,29.0,3400,43.889,3248.0,50.085,-152.0,6.195999999999998
71.0,30.0,2906,33.06,2494.0,37.137,-412.0,4.076999999999998
71.0,31.0,3205,42.246,2886.0,46.46,-319.0,4.213999999999999
71.0,32.0,2886,33.906,2495.0,38.101,-391.0,4.195
71.0,33.0,2719,27.109,2126.0,31.137,-593.0,4.027999999999999
71.0,34.0,2983,34.833,2650.0,44.028,-333.0,9.195
71.0,35.0,3454,47.342,2961.0,46.566,-493.0,-0.7759999999999962
71.0,36.0,3208,43.36,2997.0,53.378,-211.0,10.018
71.0,37.0,2907,36.872,2543.0,41.008,-364.0,4.136000000000003
71.0,38.0,3405,44.381,2909.0,45.785,-496.0,1.4039999999999964
71.0,39.0,3548,42.711,3027.0,46.535,-521.0,3.823999999999998
71.0,40.0,3908,39.842,4124.0,45.33,216.0,5.4879999999999995
72.0,1.0,3886,50.342,3302.0,57.976,-584.0,7.634
72.0,2.0,2978,37.194,1817.0,34.303,-1161.0,-2.8910000000000053
72.0,3.0,2708,31.301,1468.0,22.606,-1240.0,-8.694999999999997
72.0,4.0,3801,52.281,3097.0,49.608,-704.0,-2.673000000000002
72.0,5.0,3839,48.772,2618.0,48.789,-1221.0,0.017000000000003013
72.0,6.0,2931,34.664,1744.0,27.024,-1187.0,-7.640000000000001
72.0,7.0,4062,52.776,3153.0,53.411,-909.0,0.634999999999998
72.0,8.0,3050,36.446,1746.0,27.263,-1304.0,-9.182999999999996
72.0,9.0,3401,45.538,2249.0,42.648,-1152.0,-2.8899999999999935
72.0,10.0,3805,48.57,2808.0,43.75,-997.0,-4.82
72.0,11.0,3441,47.207,2344.0,44.321,-1097.0,-2.886000000000003
72.0,12.0,3232,40.008,1980.0,31.681,-1252.0,-8.327000000000002
72.0,13.0,2975,35.185,1782.0,27.27,-1193.0,-7.915000000000003
72.0,14.0,2400,25.447,1013.0,19.283,-1387.0,-6.163999999999998
72.0,15.0,3095,38.235,1800.0,29.125,-1295.0,-9.11
72.0,16.0,3382,41.442,2057.0,32.673,-1325.0,-8.768999999999998
72.0,17.0,2890,36.081,1809.0,33.229,-1081.0,-2.852000000000004
72.0,18.0,3411,44.176,2379.0,43.783,-1032.0,-0.3930000000000007
72.0,19.0,3148,40.893,2149.0,38.138,-999.0,-2.7550000000000026
72.0,20.0,3038,35.338,1925.0,30.913,-1113.0,-4.425000000000001
72.0,21.0,3237,39.457,2167.0,38.669,-1070.0,-0.7880000000000038
72.0,22.0,1207,12.924,766.0,10.702,-441.0,-2.2219999999999995
72.0,23.0,2462,27.262,1187.0,18.258,-1275.0,-9.004000000000001
72.0,24.0,3847,48.984,2618.0,41.215,-1229.0,-7.768999999999998
72.0,25.0,2307,22.643,800.0,13.013,-1507.0,-9.63
72.0,26.0,3247,39.748,2063.0,32.612,-1184.0,-7.135999999999996
72.0,27.0,3483,44.705,2373.0,43.472,-1110.0,-1.232999999999997
72.0,28.0,2906,34.781,1805.0,31.906,-1101.0,-2.875
72.0,29.0,3619,46.739,2674.0,42.219,-945.0,-4.519999999999996
72.0,30.0,3125,35.91,1919.0,29.271,-1206.0,-6.638999999999996
72.0,31.0,3424,45.096,2312.0,38.594,-1112.0,-6.501999999999995
72.0,32.0,3105,36.756,1921.0,30.235,-1184.0,-6.521000000000001
72.0,33.0,2938,29.959,1552.0,23.27,-1386.0,-6.689
72.0,34.0,3202,37.683,2075.0,36.161,-1127.0,-1.5219999999999985
72.0,35.0,3673,50.192,2387.0,38.7,-1286.0,-11.491999999999997
72.0,36.0,3427,46.21,2423.0,45.511,-1004.0,-0.6989999999999981
72.0,37.0,3126,39.722,1969.0,33.142,-1157.0,-6.579999999999998
72.0,38.0,3624,47.231,2335.0,37.919,-1289.0,-9.312000000000005
72.0,39.0,3767,45.561,2452.0,38.668,-1315.0,-6.893000000000001
72.0,40.0,4127,42.692,3549.0,37.463,-578.0,-5.228999999999999
73.0,1.0,395,5.705,508.0,5.845,113.0,0.13999999999999968
73.0,2.0,1467,23.751,1546.0,23.842,79.0,0.09099999999999753
73.0,3.0,1684,28.695,1692.0,28.857,8.0,0.16199999999999903
73.0,4.0,476,6.825,897.0,7.057,421.0,0.2320000000000002
73.0,5.0,1790,28.717,1821.0,26.867,31.0,-1.8499999999999979
73.0,6.0,1514,26.13,1668.0,22.653,154.0,-3.4770000000000003
73.0,7.0,839,11.599,897.0,11.602,58.0,0.0030000000000001137
73.0,8.0,1775,30.379,1918.0,31.44,143.0,1.061
73.0,9.0,762,12.709,856.0,12.755,94.0,0.04600000000000115
73.0,10.0,1782,28.861,2247.0,33.224,465.0,4.362999999999996
73.0,11.0,1416,24.379,1580.0,24.516,164.0,0.1369999999999969
73.0,12.0,1661,27.483,1858.0,30.623,197.0,3.1400000000000006
73.0,13.0,1896,32.259,1992.0,32.156,96.0,-0.10300000000000153
73.0,14.0,2022,35.632,2246.0,39.02,224.0,3.3880000000000052
73.0,15.0,1622,27.56,1686.0,28.162,64.0,0.6020000000000003
73.0,16.0,1704,28.852,1800.0,28.851,96.0,-0.0010000000000012221
73.0,17.0,1465,24.203,1553.0,24.385,88.0,0.18200000000000216
73.0,18.0,1619,26.29,1635.0,24.938,16.0,-1.3520000000000003
73.0,19.0,1801,29.953,1916.0,29.773,115.0,-0.17999999999999972
73.0,20.0,1071,19.428,1202.0,19.381,131.0,-0.0470000000000006
73.0,21.0,1059,17.53,1094.0,14.982,35.0,-2.548000000000002
73.0,22.0,3470,43.405,3464.0,61.606,-6.0,18.201
73.0,23.0,1783,28.129,1920.0,33.916,137.0,5.7869999999999955
73.0,24.0,2085,33.957,2273.0,36.196,188.0,2.238999999999997
73.0,25.0,2215,35.122,2766.0,45.783,551.0,10.661000000000001
73.0,26.0,1939,34.103,2109.0,34.943,170.0,0.8399999999999963
73.0,27.0,1227,17.447,1250.0,18.04,23.0,0.593
73.0,28.0,1676,27.39,1813.0,27.496,137.0,0.1059999999999981
73.0,29.0,1313,20.8,1457.0,20.977,144.0,0.1769999999999996
73.0,30.0,1224,20.063,1374.0,19.994,150.0,-0.06899999999999906
73.0,31.0,1508,25.151,1751.0,28.068,243.0,2.9170000000000016
73.0,32.0,824,12.809,797.0,10.156,-27.0,-2.6529999999999987
73.0,33.0,3008,45.918,2642.0,42.806,-366.0,-3.112000000000002
73.0,34.0,1034,14.395,1056.0,14.407,22.0,0.012000000000000455
73.0,35.0,1778,31.699,2005.0,33.279,227.0,1.5800000000000018
73.0,36.0,1402,23.382,1659.0,25.706,257.0,2.323999999999998
73.0,37.0,1287,22.709,1401.0,22.653,114.0,-0.05600000000000094
73.0,38.0,1824,32.455,1964.0,32.025,140.0,-0.4299999999999997
73.0,39.0,2340,39.122,2553.0,44.515,213.0,5.393000000000001
73.0,40.0,3748,50.816,4360.0,54.036,612.0,3.219999999999999
74.0,1.0,2351,39.22,,,,
74.0,2.0,2935,47.231,,,,
74.0,3.0,1068,17.172,,,,
74.0,4.0,2577,45.38,,,,
74.0,5.0,3461,60.275,,,,
74.0,6.0,1288,21.042,,,,
74.0,7.0,2527,41.654,,,,
74.0,8.0,764,11.241,,,,
74.0,9.0,2434,44.269,,,,
74.0,10.0,1910,29.395,,,,
74.0,11.0,3087,55.937,,,,
74.0,12.0,1048,15.295,,,,
74.0,13.0,860,12.455,,,,
74.0,14.0,2357,35.493,,,,
74.0,15.0,882,13.552,,,,
74.0,16.0,1082,15.886,,,,
74.0,17.0,2846,46.118,,,,
74.0,18.0,3290,57.848,,,,
74.0,19.0,3104,50.93,,,,
74.0,20.0,1982,27.689,,,,
74.0,21.0,2729,49.088,,,,
74.0,22.0,3462,43.206,,,,
74.0,23.0,1300,18.695,,,,
74.0,24.0,1087,13.827,,,,
74.0,25.0,1669,24.247,,,,
74.0,26.0,647,9.094,,,,
74.0,27.0,2992,51.655,,,,
74.0,28.0,2862,44.818,,,,
74.0,29.0,1788,29.202,,,,
74.0,30.0,1736,27.053,,,,
74.0,31.0,1519,24.729,,,,
74.0,32.0,2131,36.862,,,,
74.0,33.0,2026,26.183,,,,
74.0,34.0,2812,50.062,,,,
74.0,35.0,1535,22.765,,,,
74.0,36.0,3073,54.94,,,,
74.0,37.0,1294,22.185,,,,
74.0,38.0,1490,22.009,,,,
74.0,39.0,582,6.171,,,,
74.0,40.0,4084,52.739,,,,
75.0,1.0,2556,42.083,2482.0,42.61,-74.0,0.527000000000001
75.0,2.0,2856,44.42,2608.0,46.817,-248.0,2.3969999999999985
75.0,3.0,1081,14.658,909.0,14.961,-172.0,0.3030000000000008
75.0,4.0,2781,48.243,3048.0,48.872,267.0,0.6289999999999978
75.0,5.0,3665,63.135,3408.0,61.302,-257.0,-1.8329999999999984
75.0,6.0,1493,23.905,1854.0,31.601,361.0,7.695999999999998
75.0,7.0,2732,44.517,2545.0,45.685,-187.0,1.1679999999999993
75.0,8.0,969,14.104,902.0,13.544,-67.0,-0.5599999999999987
75.0,9.0,2638,47.133,2503.0,47.534,-135.0,0.40099999999999625
75.0,10.0,2114,32.258,2305.0,32.072,191.0,-0.18599999999999994
75.0,11.0,3291,58.797,3134.0,56.834,-157.0,-1.9629999999999939
75.0,12.0,1253,18.158,1224.0,16.722,-29.0,-1.436
75.0,13.0,892,11.666,840.0,12.423,-52.0,0.7569999999999997
75.0,14.0,2332,35.1,1803.0,31.797,-529.0,-3.303000000000001
75.0,15.0,1087,16.415,1145.0,19.293,58.0,2.878
75.0,16.0,1287,18.749,1259.0,17.408,-28.0,-1.3409999999999975
75.0,17.0,2767,43.307,2599.0,45.743,-168.0,2.436
75.0,18.0,3494,60.708,3169.0,56.297,-325.0,-4.411000000000001
75.0,19.0,3026,48.119,2940.0,50.652,-86.0,2.5330000000000013
75.0,20.0,1853,30.335,1760.0,30.722,-93.0,0.38700000000000045
75.0,21.0,2934,51.948,2436.0,41.833,-498.0,-10.115000000000002
75.0,22.0,3437,42.813,2650.0,43.938,-787.0,1.125
75.0,23.0,1275,18.302,1051.0,18.269,-224.0,-0.03300000000000125
75.0,24.0,1496,20.741,1150.0,17.639,-346.0,-3.1020000000000003
75.0,25.0,1643,23.852,1499.0,23.708,-144.0,-0.1440000000000019
75.0,26.0,620,8.731,595.0,9.036,-25.0,0.3049999999999997
75.0,27.0,3196,54.513,3163.0,55.985,-33.0,1.4720000000000013
75.0,28.0,2713,40.342,2595.0,44.42,-118.0,4.078000000000003
75.0,29.0,1993,32.065,2144.0,36.744,151.0,4.679000000000002
75.0,30.0,1941,29.916,1812.0,30.443,-129.0,0.527000000000001
75.0,31.0,1725,27.595,1773.0,26.901,48.0,-0.6939999999999991
75.0,32.0,2336,39.725,1990.0,34.678,-346.0,-5.047000000000004
75.0,33.0,2001,25.79,1583.0,23.707,-418.0,-2.0829999999999984
75.0,34.0,3017,52.922,2318.0,38.627,-699.0,-14.294999999999995
75.0,35.0,1740,25.628,1372.0,21.358,-368.0,-4.27
75.0,36.0,3277,57.8,3212.0,58.024,-65.0,0.22400000000000375
75.0,37.0,1499,25.048,1387.0,25.426,-112.0,0.3780000000000001
75.0,38.0,1694,24.872,1320.0,20.577,-374.0,-4.294999999999998
75.0,39.0,627,3.174,675.0,3.573,48.0,0.399
75.0,40.0,4059,52.35,4340.0,49.977,281.0,-2.3730000000000047
76.0,1.0,860,12.694,924.0,13.275,64.0,0.5809999999999995
76.0,2.0,1873,32.047,1932.0,34.186,59.0,2.139000000000003
76.0,3.0,1591,23.491,1680.0,25.875,89.0,2.3840000000000003
76.0,4.0,1403,21.457,1826.0,24.52,423.0,3.062999999999999
76.0,5.0,2196,37.013,2241.0,39.328,45.0,2.315000000000005
76.0,6.0,1511,22.726,1940.0,28.855,429.0,6.129000000000001
76.0,7.0,680,8.708,758.0,10.3,78.0,1.5920000000000005
76.0,8.0,1682,25.175,1906.0,28.458,224.0,3.2829999999999977
76.0,9.0,1168,21.005,1281.0,23.184,113.0,2.179000000000002
76.0,10.0,1199,9.708,1863.0,24.659,664.0,14.950999999999999
76.0,11.0,1822,32.675,1967.0,34.86,145.0,2.1850000000000023
76.0,12.0,1481,20.663,1756.0,22.882,275.0,2.219000000000001
76.0,13.0,1804,27.055,1979.0,29.174,175.0,2.1189999999999998
76.0,14.0,1909,29.991,2046.0,34.884,137.0,4.893000000000001
76.0,15.0,1530,22.356,1673.0,25.18,143.0,2.823999999999998
76.0,16.0,1360,19.037,1597.0,21.721,237.0,2.684000000000001
76.0,17.0,1871,32.499,1940.0,34.729,69.0,2.229999999999997
76.0,18.0,2025,34.586,2077.0,36.765,52.0,2.179000000000002
76.0,19.0,2207,38.249,2302.0,40.117,95.0,1.867999999999995
76.0,20.0,978,14.224,934.0,13.812,-44.0,-0.4120000000000008
76.0,21.0,1464,25.826,1470.0,23.038,6.0,-2.7880000000000003
76.0,22.0,3805,50.966,3312.0,54.999,-493.0,4.033000000000001
76.0,23.0,1691,22.925,1907.0,30.934,216.0,8.009
76.0,24.0,1740,24.142,2071.0,31.175,331.0,7.033000000000001
76.0,25.0,2123,29.918,2355.0,36.372,232.0,6.454000000000001
76.0,26.0,1812,27.239,2096.0,31.961,284.0,4.721999999999998
76.0,27.0,1727,28.391,1848.0,30.165,121.0,1.774000000000001
76.0,28.0,2082,35.686,1814.0,27.28,-268.0,-8.405999999999999
76.0,29.0,490,6.416,504.0,7.095,14.0,0.6789999999999994
76.0,30.0,1157,13.268,1188.0,15.894,31.0,2.6259999999999994
76.0,31.0,1163,15.334,1366.0,19.503,203.0,4.1690000000000005
76.0,32.0,861,13.607,904.0,15.472,43.0,1.8650000000000002
76.0,33.0,2915,40.717,2630.0,39.827,-285.0,-0.8900000000000006
76.0,34.0,1354,20.119,1462.0,23.077,108.0,2.958000000000002
76.0,35.0,1434,21.884,1621.0,24.714,187.0,2.8299999999999983
76.0,36.0,1808,31.678,2046.0,36.05,238.0,4.371999999999996
76.0,37.0,979,13.667,1016.0,14.088,37.0,0.4209999999999994
76.0,38.0,1480,22.64,1660.0,25.421,180.0,2.780999999999999
76.0,39.0,2179,31.45,2540.0,41.533,361.0,10.083000000000002
76.0,40.0,3529,44.38,4800.0,65.862,1271.0,21.481999999999992
77.0,1.0,912,12.232,1010.0,12.378,98.0,0.1460000000000008
77.0,2.0,1392,20.678,1334.0,20.311,-58.0,-0.3670000000000009
77.0,3.0,1805,29.924,1636.0,24.773,-169.0,-5.151
77.0,4.0,831,10.746,1209.0,10.666,378.0,-0.08000000000000007
77.0,5.0,1716,25.644,1642.0,25.453,-74.0,-0.19099999999999895
77.0,6.0,1308,18.612,1256.0,16.872,-52.0,-1.7399999999999984
77.0,7.0,1224,17.481,1299.0,17.494,75.0,0.012999999999998124
77.0,8.0,1896,31.608,1812.0,27.378,-84.0,-4.23
77.0,9.0,688,9.636,650.0,8.164,-38.0,-1.4719999999999995
77.0,10.0,1904,30.09,2219.0,34.159,315.0,4.068999999999999
77.0,11.0,1342,21.306,1368.0,20.985,26.0,-0.3210000000000015
77.0,12.0,1783,28.712,1758.0,26.627,-25.0,-2.085000000000001
77.0,13.0,2018,33.488,1886.0,28.094,-132.0,-5.393999999999998
77.0,14.0,1436,19.574,1398.0,21.907,-38.0,2.3329999999999984
77.0,15.0,1744,28.789,1580.0,24.099,-164.0,-4.690000000000001
77.0,16.0,1826,30.081,1772.0,29.786,-54.0,-0.29499999999999815
77.0,17.0,1391,21.13,1155.0,14.171,-236.0,-6.959
77.0,18.0,1544,23.217,1479.0,22.89,-65.0,-0.3269999999999982
77.0,19.0,1727,26.88,1496.0,19.08,-231.0,-7.800000000000001
77.0,20.0,1192,20.657,861.0,11.474,-331.0,-9.183
77.0,21.0,463,4.908,412.0,4.952,-51.0,0.043999999999999595
77.0,22.0,3158,38.328,2519.0,41.299,-639.0,2.9709999999999965
77.0,23.0,1468,21.469,1378.0,19.688,-90.0,-1.7810000000000024
77.0,24.0,2206,35.186,2288.0,33.491,82.0,-1.6950000000000003
77.0,25.0,1652,25.476,1694.0,24.01,42.0,-1.4659999999999975
77.0,26.0,2060,35.332,2003.0,30.881,-57.0,-4.4510000000000005
77.0,27.0,1247,17.022,1226.0,15.908,-21.0,-1.113999999999999
77.0,28.0,1068,12.637,1042.0,11.734,-26.0,-0.9030000000000005
77.0,29.0,1358,20.009,1315.0,20.38,-43.0,0.37099999999999866
77.0,30.0,1345,21.292,1002.0,12.594,-343.0,-8.698000000000002
77.0,31.0,1629,26.38,1722.0,29.003,93.0,2.623000000000001
77.0,32.0,564,6.18,414.0,5.505,-150.0,-0.6749999999999998
77.0,33.0,2352,32.956,2405.0,35.654,53.0,2.6980000000000004
77.0,34.0,381,4.021,344.0,4.024,-37.0,0.0030000000000001137
77.0,35.0,1900,32.928,2040.0,32.719,140.0,-0.20899999999999608
77.0,36.0,1327,20.309,1447.0,22.175,120.0,1.8659999999999997
77.0,37.0,1409,23.938,1372.0,23.588,-37.0,-0.34999999999999787
77.0,38.0,1945,33.684,1936.0,32.96,-9.0,-0.7239999999999966
77.0,39.0,2461,40.351,2413.0,36.798,-48.0,-3.5529999999999973
77.0,40.0,3162,34.758,3741.0,33.412,579.0,-1.3460000000000036
78.0,1.0,3192,42.695,3545.0,64.742,353.0,22.047000000000004
78.0,2.0,2285,29.547,2060.0,41.069,-225.0,11.522000000000002
78.0,3.0,2014,23.654,1710.0,29.371,-304.0,5.716999999999999
78.0,4.0,3107,44.634,3339.0,56.374,232.0,11.740000000000002
78.0,5.0,3145,41.125,2860.0,55.555,-285.0,14.43
78.0,6.0,2237,27.017,1986.0,33.789,-251.0,6.772000000000002
78.0,7.0,3368,45.129,3395.0,60.173,27.0,15.044000000000004
78.0,8.0,2356,28.799,1988.0,34.028,-368.0,5.228999999999999
78.0,9.0,2707,37.891,2492.0,49.414,-215.0,11.523000000000003
78.0,10.0,3111,40.923,3050.0,50.515,-61.0,9.591999999999999
78.0,11.0,2747,39.56,2586.0,51.087,-161.0,11.527000000000001
78.0,12.0,2538,32.361,2222.0,38.446,-316.0,6.085000000000001
78.0,13.0,2281,27.538,2024.0,34.035,-257.0,6.496999999999996
78.0,14.0,1706,17.8,1255.0,26.049,-451.0,8.248999999999999
78.0,15.0,2401,30.588,2042.0,35.89,-359.0,5.302
78.0,16.0,2688,33.795,2299.0,39.438,-389.0,5.643000000000001
78.0,17.0,2196,28.434,2051.0,39.995,-145.0,11.560999999999996
78.0,18.0,2717,36.529,2621.0,50.549,-96.0,14.019999999999996
78.0,19.0,2454,33.246,2391.0,44.904,-63.0,11.658000000000001
78.0,20.0,2344,27.691,2167.0,37.678,-177.0,9.986999999999998
78.0,21.0,2543,31.81,2410.0,45.435,-133.0,13.625000000000004
78.0,22.0,514,5.345,712.0,9.24,198.0,3.8950000000000005
78.0,23.0,1768,19.615,1429.0,25.023,-339.0,5.408000000000001
78.0,24.0,3153,41.337,2860.0,47.981,-293.0,6.643999999999998
78.0,25.0,1613,14.996,1042.0,19.778,-571.0,4.781999999999998
78.0,26.0,2553,32.101,2305.0,39.378,-248.0,7.277000000000001
78.0,27.0,2789,37.058,2615.0,50.238,-174.0,13.18
78.0,28.0,2212,27.134,2047.0,38.672,-165.0,11.537999999999997
78.0,29.0,2925,39.093,2916.0,48.984,-9.0,9.890999999999998
78.0,30.0,2431,28.263,2161.0,36.036,-270.0,7.773
78.0,31.0,2730,37.449,2554.0,45.359,-176.0,7.910000000000004
78.0,32.0,2411,29.109,2163.0,37.0,-248.0,7.890999999999998
78.0,33.0,2244,22.312,1794.0,30.036,-450.0,7.724
78.0,34.0,2508,30.035,2318.0,42.927,-190.0,12.892
78.0,35.0,2979,42.545,2629.0,45.465,-350.0,2.9200000000000017
78.0,36.0,2733,38.563,2665.0,52.277,-68.0,13.713999999999999
78.0,37.0,2432,32.075,2211.0,39.907,-221.0,7.831999999999994
78.0,38.0,2931,39.584,2577.0,44.684,-354.0,5.099999999999994
78.0,39.0,3073,37.914,2695.0,45.434,-378.0,7.519999999999996
78.0,40.0,3433,35.045,3791.0,44.229,358.0,9.183999999999997
79.0,1.0,1435,22.308,1533.0,22.3,98.0,-0.007999999999999119
79.0,2.0,938,14.546,879.0,14.823,-59.0,0.277000000000001
79.0,3.0,1127,17.483,1016.0,17.241,-111.0,-0.24200000000000088
79.0,4.0,1336,21.778,1634.0,17.67,298.0,-4.107999999999997
79.0,5.0,1798,26.124,1679.0,29.308,-119.0,3.184000000000001
79.0,6.0,788,11.283,778.0,10.568,-10.0,-0.7149999999999999
79.0,7.0,1611,24.742,1593.0,25.355,-18.0,0.6129999999999995
79.0,8.0,1470,22.628,1294.0,21.895,-176.0,-0.7330000000000005
79.0,9.0,936,15.035,933.0,15.402,-3.0,0.3669999999999991
79.0,10.0,1662,25.189,1842.0,27.293,180.0,2.103999999999999
79.0,11.0,1400,24.559,1405.0,24.84,5.0,0.2809999999999988
79.0,12.0,1274,19.013,1439.0,20.435,165.0,1.421999999999997
79.0,13.0,1394,21.367,1330.0,21.902,-64.0,0.5350000000000001
79.0,14.0,608,8.731,675.0,12.295,67.0,3.564
79.0,15.0,1235,19.09,1264.0,20.094,29.0,1.0040000000000013
79.0,16.0,1339,20.153,1376.0,20.775,37.0,0.6219999999999999
79.0,17.0,849,13.433,871.0,13.749,22.0,0.3160000000000007
79.0,18.0,1370,21.528,1440.0,24.302,70.0,2.774000000000001
79.0,19.0,1107,18.245,1211.0,18.657,104.0,0.41199999999999903
79.0,20.0,671,9.026,645.0,9.335,-26.0,0.30900000000000105
79.0,21.0,873,12.792,829.0,12.777,-44.0,-0.015000000000000568
79.0,22.0,2326,26.409,1753.0,30.512,-573.0,4.1030000000000015
79.0,23.0,881,13.444,754.0,12.885,-127.0,-0.559000000000001
79.0,24.0,1750,25.547,1848.0,28.12,98.0,2.5730000000000004
79.0,25.0,903,14.76,933.0,12.571,30.0,-2.189
79.0,26.0,1667,25.93,1416.0,25.708,-251.0,-0.2220000000000013
79.0,27.0,1364,19.444,1435.0,23.991,71.0,4.547000000000001
79.0,28.0,825,11.223,866.0,12.426,41.0,1.2029999999999994
79.0,29.0,1476,23.358,1707.0,25.762,231.0,2.404
79.0,30.0,833,10.164,786.0,10.455,-47.0,0.29100000000000037
79.0,31.0,1281,21.715,1346.0,22.137,65.0,0.4220000000000006
79.0,32.0,719,9.636,651.0,9.491,-68.0,-0.14499999999999957
79.0,33.0,1602,22.24,1543.0,21.676,-59.0,-0.5640000000000001
79.0,34.0,839,11.018,717.0,10.098,-122.0,-0.9199999999999999
79.0,35.0,1530,26.811,1600.0,27.348,70.0,0.536999999999999
79.0,36.0,1386,23.562,1484.0,26.03,98.0,2.468
79.0,37.0,983,16.341,1003.0,16.685,20.0,0.34399999999999764
79.0,38.0,1575,27.567,1540.0,23.949,-35.0,-3.6179999999999986
79.0,39.0,1912,29.853,1806.0,31.764,-106.0,1.9109999999999978
79.0,40.0,2229,23.12,2873.0,23.3,644.0,0.17999999999999972
80.0,1.0,2832,45.686,,,,
80.0,2.0,3132,48.023,,,,
80.0,3.0,1357,18.261,,,,
80.0,4.0,3057,51.846,,,,
80.0,5.0,3942,66.738,,,,
80.0,6.0,1769,27.508,,,,
80.0,7.0,3008,48.12,,,,
80.0,8.0,1245,17.707,,,,
80.0,9.0,2914,50.732,,,,
80.0,10.0,2391,35.861,,,,
80.0,11.0,3567,62.4,,,,
80.0,12.0,1529,21.761,,,,
80.0,13.0,1168,15.269,,,,
80.0,14.0,2608,38.703,,,,
80.0,15.0,1363,20.018,,,,
80.0,16.0,1563,22.352,,,,
80.0,17.0,3043,46.91,,,,
80.0,18.0,3770,64.311,,,,
80.0,19.0,3302,51.722,,,,
80.0,20.0,2129,33.938,,,,
80.0,21.0,3210,55.551,,,,
80.0,22.0,3713,46.416,,,,
80.0,23.0,1551,21.905,,,,
80.0,24.0,1773,24.344,,,,
80.0,25.0,1920,27.455,,,,
80.0,26.0,897,12.334,,,,
80.0,27.0,3473,58.118,,,,
80.0,28.0,2989,43.945,,,,
80.0,29.0,2269,35.668,,,,
80.0,30.0,2217,33.519,,,,
80.0,31.0,2000,31.195,,,,
80.0,32.0,2612,43.328,,,,
80.0,33.0,2277,29.393,,,,
80.0,34.0,3293,56.525,,,,
80.0,35.0,2016,29.231,,,,
80.0,36.0,3553,61.403,,,,
80.0,37.0,1775,28.651,,,,
80.0,38.0,1970,28.475,,,,
80.0,39.0,903,6.777,,,,
80.0,40.0,4336,55.953,,,,
41.0,41.0,0,0.0,0.0,0.0,0.0,0.0
41.0,42.0,1151,17.405,1384.0,19.89,233.0,2.4849999999999994
41.0,43.0,1574,25.195,1328.0,19.42,-246.0,-5.774999999999999
41.0,44.0,1487,23.432,1361.0,21.628,-126.0,-1.8039999999999985
41.0,45.0,1234,21.261,1232.0,20.18,-2.0,-1.0809999999999995
41.0,46.0,406,6.073,483.0,6.13,77.0,0.056999999999999496
41.0,47.0,516,6.99,595.0,7.1,79.0,0.10999999999999943
41.0,48.0,2092,35.235,2205.0,33.674,113.0,-1.561
41.0,49.0,1457,20.339,1296.0,20.676,-161.0,0.33699999999999974
41.0,50.0,1959,33.668,1898.0,32.359,-61.0,-1.3089999999999975
41.0,51.0,1752,24.729,1725.0,28.339,-27.0,3.6099999999999994
41.0,52.0,3173,38.887,2904.0,42.233,-269.0,3.3459999999999965
41.0,53.0,1258,21.176,1285.0,22.453,27.0,1.277000000000001
41.0,54.0,2521,30.217,1791.0,28.41,-730.0,-1.8069999999999986
41.0,55.0,1730,27.63,1414.0,20.948,-316.0,-6.681999999999999
41.0,56.0,1210,16.328,1166.0,13.187,-44.0,-3.141
41.0,57.0,1231,17.526,1345.0,19.319,114.0,1.7929999999999993
