src,dst,time_s,distance_km,year
41,33,1622,22.2,2014
41,34,1847,27.423,2014
41,35,1144,15.559,2014
41,36,1379,20.884,2014
41,37,2036,26.176,2014
41,38,2657,27.241,2014
41,39,1937,31.588,2014
41,40,1633,24.568,2014
41,41,0,0.0,2014
41,42,1977,29.802,2014
41,43,1756,27.994,2014
41,44,2250,35.77,2014
41,45,1078,16.441,2014
41,46,891,12.341,2014
41,47,1153,18.69,2014
41,48,2150,34.862,2014
41,49,1622,22.696,2014
41,50,1436,21.621,2014
42,1,2064,33.73,2014
42,2,973,14.735,2014
42,3,2290,39.89,2014
42,4,679,10.104,2014
42,5,2145,38.754,2014
42,6,979,14.109,2014
42,7,2800,50.449,2014
42,8,551,7.253,2014
42,9,544,7.372,2014
42,10,2849,50.271,2014
42,11,3003,52.358,2014
42,12,1653,21.641,2014
42,13,2442,43.598,2014
42,14,1253,19.937,2014
42,15,135,1.432,2014
42,16,1621,25.489,2014
42,17,720,11.154,2014
42,18,2498,37.888,2014
42,19,1224,17.683,2014
42,20,1478,22.239,2014
42,21,734,12.029,2014
42,22,1844,31.372,2014
42,23,2182,29.601,2014
42,24,2526,44.572,2014
42,25,386,6.093,2014
42,26,2786,49.452,2014
42,27,341,5.337,2014
42,28,1041,13.005,2014
42,29,3806,47.84,2014
42,30,1174,17.004,2014
42,31,1389,19.772,2014
42,32,2095,33.591,2014
42,33,1217,17.605,2014
42,34,1755,29.657,2014
42,35,929,13.048,2014
42,36,802,11.322,2014
42,37,1639,22.893,2014
42,38,3894,50.577,2014
42,39,1858,28.099,2014
42,40,2251,36.027,2014
42,41,1771,27.237,2014
42,42,0,0.0,2014
42,43,2612,47.072,2014
42,44,1654,24.006,2014
42,45,1820,27.443,2014
42,46,998,14.977,2014
42,47,2043,31.942,2014
42,48,1409,20.397,2014
42,49,2644,40.453,2014
42,50,2074,30.606,2014
43,1,1218,21.126,2014
43,2,2111,38.818,2014
43,3,748,12.273,2014
43,4,2202,40.502,2014
43,5,346,5.505,2014
43,6,2210,38.984,2014
43,7,388,7.199,2014
43,8,2089,37.606,2014
43,9,2081,38.378,2014
43,10,458,7.005,2014
43,11,591,9.11,2014
43,12,1882,29.825,2014
43,13,525,7.875,2014
43,14,1743,28.057,2014
43,15,2512,44.08,2014
43,16,1744,28.061,2014
43,17,2367,44.226,2014
43,18,669,10.192,2014
43,19,1664,28.903,2014
43,20,1651,30.186,2014
43,21,1935,35.274,2014
43,22,1252,22.932,2014
43,23,2375,35.379,2014
43,24,608,8.849,2014
43,25,2206,41.822,2014
43,26,374,6.202,2014
43,27,2251,42.578,2014
43,28,2767,49.245,2014
43,29,2741,33.618,2014
43,30,1881,35.198,2014
43,31,1564,28.203,2014
43,32,1059,14.556,2014
43,33,2897,51.482,2014
43,34,847,15.528,2014
43,35,1711,32.707,2014
43,36,1821,33.624,2014
43,37,3177,53.297,2014
43,38,3426,44.531,2014
43,39,1194,22.479,2014
43,40,637,9.189,2014
43,41,1838,28.538,2014
43,42,2483,44.1,2014
43,43,0,0.0,2014
43,44,1345,23.711,2014
43,45,1131,20.207,2014
43,46,2136,39.06,2014
43,47,828,13.916,2014
43,48,1527,26.807,2014
43,49,1219,20.073,2014
43,50,761,10.996,2014
44,1,816,12.531,2014
44,2,1444,22.5,2014
44,3,1172,19.783,2014
44,4,1535,24.184,2014
44,5,1027,18.648,2014
44,6,1141,9.616,2014
44,7,1683,30.343,2014
44,8,1424,20.571,2014
44,9,1414,22.06,2014
44,10,1732,30.167,2014
44,11,1886,32.254,2014
44,12,831,13.233,2014
44,13,1325,23.494,2014
44,14,1544,21.934,2014
44,15,1683,24.05,2014
44,16,1976,28.927,2014
44,17,1700,27.908,2014
44,18,1943,33.354,2014
44,19,433,6.324,2014
44,20,984,13.868,2014
44,21,1106,15.242,2014
44,22,722,11.275,2014
44,23,2768,39.726,2014
44,24,1215,17.787,2014
44,25,1376,21.792,2014
44,26,1669,29.346,2014
44,27,1422,22.548,2014
44,28,2122,31.36,2014
44,29,3390,42.048,2014
44,30,1214,18.88,2014
44,31,324,4.467,2014
44,32,977,13.483,2014
44,33,2251,33.595,2014
44,34,638,9.55,2014
44,35,1044,16.389,2014
44,36,1154,17.306,2014
44,37,2510,36.979,2014
44,38,4048,54.304,2014
44,39,329,5.263,2014
44,40,1133,15.92,2014
44,41,2125,30.675,2014
44,42,1654,24.07,2014
44,43,1495,26.968,2014
44,44,0,0.0,2014
44,45,1404,21.649,2014
44,46,1469,22.742,2014
44,47,1188,18.303,2014
44,48,248,3.609,2014
44,49,2018,30.197,2014
44,50,1151,16.862,2014
45,1,1541,24.422,2014
45,2,1084,17.572,2014
45,3,1476,23.666,2014
45,4,1395,22.301,2014
45,5,1074,16.898,2014
45,6,1711,26.379,2014
45,7,1340,25.941,2014
45,8,1322,20.203,2014
45,9,1314,20.975,2014
45,10,788,14.815,2014
45,11,1309,22.91,2014
45,12,712,10.216,2014
45,13,1013,14.68,2014
45,14,839,13.533,2014
45,15,1798,26.737,2014
45,16,915,15.422,2014
45,17,1560,26.024,2014
45,18,804,13.515,2014
45,19,1525,24.548,2014
45,20,873,11.354,2014
45,21,1329,22.905,2014
45,22,760,10.826,2014
45,23,1614,22.901,2014
45,24,978,12.906,2014
45,25,1578,28.001,2014
45,26,1325,24.944,2014
45,27,1624,28.757,2014
45,28,1961,31.043,2014
45,29,2024,20.874,2014
45,30,870,12.616,2014
45,31,1495,20.738,2014
45,32,1192,15.681,2014
45,33,1840,27.673,2014
45,34,1232,20.348,2014
45,35,944,15.304,2014
45,36,1054,16.221,2014
45,37,2082,31.1,2014
45,38,2815,32.583,2014
45,39,1245,20.248,2014
45,40,989,13.043,2014
45,41,1042,16.925,2014
45,42,1769,26.757,2014
45,43,986,18.771,2014
45,44,1370,20.514,2014
45,45,0,0.0,2014
45,46,1109,17.814,2014
45,47,509,7.165,2014
45,48,1500,21.201,2014
45,49,864,13.491,2014
45,50,795,9.812,2014
46,1,1858,29.362,2014
46,2,25,0.242,2014
46,3,2083,35.522,2014
46,4,566,7.444,2014
46,5,1938,34.387,2014
46,6,1416,19.537,2014
46,7,2593,46.082,2014
46,8,651,8.024,2014
46,9,514,6.251,2014
46,10,1917,32.624,2014
46,11,2438,40.719,2014
46,12,1154,17.614,2014
46,13,1857,28.805,2014
46,14,371,5.196,2014
46,15,1265,17.0,2014
46,16,740,10.749,2014
46,17,763,10.746,2014
46,18,1809,27.236,2014
46,19,1294,19.344,2014
46,20,1138,14.558,2014
46,21,1026,14.874,2014
46,22,1406,21.746,2014
46,23,1239,14.334,2014
46,24,1822,27.03,2014
46,25,1089,16.003,2014
46,26,2579,45.085,2014
46,27,1043,15.247,2014
46,28,1167,16.787,2014
46,29,3155,39.244,2014
46,30,723,8.662,2014
46,31,1459,21.432,2014
46,32,1888,29.223,2014
46,33,979,12.4,2014
46,34,1548,25.289,2014
46,35,682,8.903,2014
46,36,638,8.102,2014
46,37,1221,15.827,2014
46,38,3012,35.836,2014
46,39,1572,25.204,2014
46,40,1833,27.167,2014
46,41,889,12.495,2014
46,42,1237,17.02,2014
46,43,2114,36.58,2014
46,44,1585,22.966,2014
46,45,1245,19.162,2014
46,46,0,0.0,2014
46,47,1353,21.29,2014
46,48,1478,22.057,2014
46,49,1981,31.286,2014
46,50,1638,24.258,2014
47,1,1521,26.231,2014
47,2,1308,20.838,2014
47,3,1051,17.378,2014
47,4,1651,25.982,2014
47,5,649,10.61,2014
47,6,1848,28.357,2014
47,7,1100,20.403,2014
47,8,1460,22.181,2014
47,9,1452,22.953,2014
47,10,548,9.277,2014
47,11,1070,17.372,2014
47,12,792,11.214,2014
47,13,588,8.392,2014
47,14,1062,16.799,2014
47,15,1936,28.715,2014
47,16,1084,18.119,2014
47,17,1848,29.284,2014
47,18,494,6.311,2014
47,19,1662,26.526,2014
47,20,954,12.352,2014
47,21,1467,24.883,2014
47,22,657,9.094,2014
47,23,1783,25.598,2014
47,24,421,5.396,2014
47,25,1716,29.979,2014
47,26,1086,19.406,2014
47,27,1762,30.735,2014
47,28,2098,33.021,2014
47,29,2391,26.24,2014
47,30,1008,14.594,2014
47,31,1470,22.114,2014
47,32,784,9.231,2014
47,33,2063,30.938,2014
47,34,1150,20.633,2014
47,35,1082,17.282,2014
47,36,1192,18.199,2014
47,37,2306,34.365,2014
47,38,3076,37.153,2014
47,39,1088,16.825,2014
47,40,432,5.533,2014
47,41,1211,19.622,2014
47,42,1907,28.735,2014
47,43,746,13.233,2014
47,44,1239,18.057,2014
47,45,509,6.86,2014
47,46,1332,21.08,2014
47,47,0,0.0,2014
47,48,1421,21.153,2014
47,49,869,12.695,2014
47,50,318,3.696,2014
48,1,936,14.97,2014
48,2,1359,21.598,2014
48,3,1478,23.733,2014
48,4,1450,23.282,2014
48,5,1205,21.744,2014
48,6,893,6.007,2014
48,7,1860,33.439,2014
48,8,1175,16.962,2014
48,9,1265,18.317,2014
48,10,1909,33.263,2014
48,11,2063,35.35,2014
48,12,800,13.15,2014
48,13,1503,26.59,2014
48,14,1458,21.03,2014
48,15,1434,20.441,2014
48,16,1890,28.023,2014
48,17,1507,23.538,2014
48,18,2120,36.45,2014
48,19,184,2.715,2014
48,20,953,13.785,2014
48,21,858,11.633,2014
48,22,900,14.371,2014
48,23,2683,38.825,2014
48,24,1393,20.883,2014
48,25,1128,18.183,2014
48,26,1846,32.442,2014
48,27,1174,18.939,2014
48,28,1874,27.751,2014
48,29,3775,48.808,2014
48,30,1144,17.97,2014
48,31,76,0.858,2014
48,32,1154,16.579,2014
48,33,2002,29.986,2014
48,34,815,12.646,2014
48,35,958,15.487,2014
48,36,1069,15.146,2014
48,37,2424,36.077,2014
48,38,3978,53.394,2014
48,39,449,7.702,2014
48,40,1311,19.016,2014
48,41,2040,29.771,2014
48,42,1406,20.461,2014
48,43,1672,30.064,2014
48,44,245,3.609,2014
48,45,1789,28.409,2014
48,46,1384,21.84,2014
48,47,1365,21.399,2014
48,48,0,0.0,2014
48,49,2670,46.328,2014
48,50,1328,19.958,2014
49,1,2350,40.964,2014
49,2,1964,30.779,2014
49,3,1881,32.115,2014
49,4,2307,35.924,2014
49,5,1479,25.347,2014
49,6,2532,37.436,2014
49,7,1521,27.041,2014
49,8,2143,31.26,2014
49,9,2135,32.032,2014
49,10,970,15.915,2014
49,11,1491,24.01,2014
49,12,1533,21.273,2014
49,13,1437,21.061,2014
49,14,1719,26.74,2014
49,15,2620,37.794,2014
49,16,1560,22.127,2014
49,17,2504,39.226,2014
49,18,986,14.615,2014
49,19,2346,35.605,2014
49,20,1695,22.411,2014
49,21,2151,33.962,2014
49,22,1500,21.217,2014
49,23,2190,29.445,2014
49,24,1403,19.287,2014
49,25,2400,39.058,2014
49,26,1507,26.044,2014
49,27,2445,39.814,2014
49,28,3024,45.039,2014
49,29,1807,16.376,2014
49,30,1692,23.673,2014
49,31,2698,48.04,2014
49,32,2083,34.409,2014
49,33,2719,40.88,2014
49,34,1979,35.366,2014
49,35,1765,26.361,2014
49,36,1875,27.278,2014
49,37,2962,44.307,2014
49,38,3242,38.597,2014
49,39,2326,42.317,2014
49,40,1414,19.424,2014
49,41,1653,22.604,2014
49,42,2591,37.814,2014
49,43,1167,19.871,2014
49,44,2477,43.549,2014
49,45,950,14.301,2014
49,46,1989,31.021,2014
49,47,889,13.037,2014
49,48,2703,48.503,2014
49,49,0,0.0,2014
49,50,1192,16.623,2014
50,1,1443,24.224,2014
50,2,1427,21.924,2014
50,3,973,15.371,2014
50,4,1621,25.257,2014
50,5,571,8.603,2014
50,6,1920,27.64,2014
50,7,1123,18.033,2014
50,8,1548,23.159,2014
50,9,1540,23.931,2014
50,10,778,9.776,2014
50,11,1326,19.944,2014
50,12,865,11.803,2014
50,13,331,4.12,2014
50,14,1182,17.885,2014
50,15,2024,29.693,2014
50,16,1376,21.334,2014
50,17,1786,28.98,2014
50,18,654,7.359,2014
50,19,1507,21.681,2014
50,20,1027,12.941,2014
50,21,1555,25.861,2014
50,22,628,8.653,2014
50,23,2076,28.813,2014
50,24,291,3.397,2014
50,25,1804,30.957,2014
50,26,1109,17.036,2014
50,27,1850,31.713,2014
50,28,2187,33.999,2014
50,29,2723,30.125,2014
50,30,1096,15.572,2014
50,31,1421,20.515,2014
50,32,671,7.616,2014
50,33,2182,32.025,2014
50,34,1073,18.626,2014
50,35,1170,18.26,2014
50,36,1280,19.177,2014
50,37,2425,35.452,2014
50,38,3278,39.108,2014
50,39,1040,15.226,2014
50,40,302,3.534,2014
50,41,1503,22.837,2014
50,42,1995,29.713,2014
50,43,935,14.658,2014
50,44,1190,16.458,2014
50,45,793,10.633,2014
50,46,1452,22.166,2014
50,47,332,3.884,2014
50,48,1372,19.554,2014
50,49,1201,16.58,2014
50,50,0,0.0,2014
