src,dst,time_s_2018,distance_km_2018,year,time_s_2025,distance_km_2025,delta_time_s,delta_distance_km,pct_time,pct_distance
26,3,1063,17.95,2018,1588,19.028,525,1.0779999999999994,49.38852304797742,6.005571030640666
26,4,2518,46.18,2018,2738,48.079,220,1.899000000000001,8.737092930897537,4.112169770463406
26,5,661,11.183,2018,739,12.043,78,0.8599999999999994,11.800302571860817,7.6902441205401
26,6,2525,44.662,2018,3066,49.865,541,5.203000000000003,21.425742574257427,11.649724598092345
26,7,397,4.1,2018,294,4.112,-103,0.012000000000000455,-25.94458438287154,0.2926829268292794
26,8,2404,43.284,2018,2677,47.262,273,3.9780000000000015,11.356073211314476,9.190462988633218
26,9,2396,44.056,2018,2505,44.801,109,0.7450000000000045,4.549248747913189,1.6910295986925834
26,10,766,12.429,2018,796,13.355,30,0.9260000000000002,3.91644908616188,7.4503178051331584
26,11,684,8.896,2018,642,9.753,-42,0.8569999999999993,-6.140350877192982,9.633543165467618
26,12,2198,35.503,2018,2022,36.02,-176,0.517000000000003,-8.007279344858963,1.4562149677492129
26,13,840,13.553,2018,885,14.095,45,0.5419999999999998,5.357142857142857,3.9991145871762694
26,14,2059,33.738,2018,2027,34.634,-32,0.8960000000000008,-1.5541525012141815,2.6557590847116037
26,15,2828,49.758,2018,3095,52.838,267,3.0799999999999983,9.441301272984441,6.189959403512999
26,16,2051,33.485,2018,1973,34.733,-78,1.2479999999999976,-3.803022915650902,3.7270419590861503
26,17,2682,49.904,2018,3006,51.076,324,1.171999999999997,12.080536912751679,2.3485091375440788
26,18,976,15.616,2018,1055,16.466,79,0.8500000000000014,8.094262295081968,5.443135245901649
26,19,1980,34.581,2018,2163,36.086,183,1.5049999999999955,9.242424242424242,4.352100864636636
26,20,1967,35.864,2018,2194,36.633,227,0.7690000000000055,11.54041687849517,2.1442114655364866
26,21,2251,40.952,2018,2570,44.707,319,3.7550000000000026,14.171479342514438,9.169271342059004
26,22,1568,28.61,2018,1537,24.579,-31,-4.030999999999999,-1.9770408163265307,-14.089479203075845
26,23,2682,40.803,2018,2497,41.742,-185,0.9390000000000001,-6.897837434750187,2.301301374898905
26,24,924,14.527,2018,1035,15.705,111,1.1780000000000008,12.012987012987013,8.109038342396921
26,25,2522,47.5,2018,2824,49.918,302,2.4179999999999993,11.9746233148295,5.0905263157894725
26,26,0,0.0,2018,0,0.0,0,0.0,,
26,27,2567,48.256,2018,2784,48.664,217,0.40800000000000125,8.453447604207245,0.845490716180374
26,28,3083,54.923,2018,3396,57.132,313,2.208999999999996,10.152448913396043,4.021994428563618
26,29,3048,39.042,2018,3195,34.395,147,-4.6469999999999985,4.822834645669291,-11.902566466881815
26,30,2196,40.876,2018,2145,34.305,-51,-6.570999999999998,-2.3224043715846996,-16.07544769546922
26,31,1880,33.881,2018,2274,38.131,394,4.25,20.95744680851064,12.543903662819869
26,32,1429,22.226,2018,1324,21.081,-105,-1.1449999999999996,-7.3477956613016095,-5.151624223881939
26,33,3212,57.16,2018,3157,52.48,-55,-4.68,-1.7123287671232876,-8.187543736878936
26,34,1162,21.206,2018,1293,22.056,131,0.8500000000000014,11.273666092943202,4.008299537866648
26,35,2026,38.385,2018,2149,39.238,123,0.8530000000000015,6.071076011846002,2.2222222222222263
26,36,2136,39.302,2018,2285,40.208,149,0.9059999999999988,6.975655430711611,2.3052261971400916
26,37,3493,58.975,2018,3521,59.191,28,0.21600000000000108,0.8016032064128256,0.3662568885120832
26,38,3733,49.955,2018,3652,62.381,-81,12.426000000000002,-2.1698365925529064,24.87438694825343
26,39,1510,28.157,2018,1688,30.274,178,2.117000000000001,11.788079470198676,7.5185566644173765
26,40,953,14.867,2018,1086,16.13,133,1.2629999999999981,13.955928646379853,8.495325216923375
26,41,2145,33.962,2018,2020,34.867,-125,0.904999999999994,-5.827505827505827,2.664742948000689
26,42,2799,49.778,2018,3039,52.43,240,2.652000000000001,8.57449088960343,5.327654787255416
26,43,515,9.27,2018,615,10.113,100,0.843,19.41747572815534,9.093851132686085
26,44,1660,29.389,2018,1862,31.89,202,2.5010000000000012,12.168674698795181,8.509986729728816
26,45,1438,25.631,2018,1419,25.628,-19,-0.0030000000000001137,-1.321279554937413,-0.011704576489407802
26,46,2452,44.738,2018,2356,42.81,-96,-1.9279999999999973,-3.915171288743882,-4.309535517904236
26,47,1135,19.339,2018,1152,20.188,17,0.8490000000000002,1.4977973568281937,4.390092559077513
26,48,1842,32.485,2018,2099,36.598,257,4.1129999999999995,13.952225841476656,12.66122825919655
26,49,1526,25.497,2018,1217,25.294,-309,-0.2029999999999994,-20.249017038007864,-0.7961720986782735
26,50,1077,16.674,2018,1169,18.356,92,1.6820000000000022,8.542246982358403,10.087561472951915
27,1,1836,32.288,2018,1956,31.703,120,-0.5849999999999973,6.535947712418301,-1.811818632309209
27,2,886,14.084,2018,966,14.992,80,0.9080000000000013,9.029345372460497,6.447032093155363
27,3,2061,38.448,2018,2523,37.968,462,-0.4799999999999969,22.416302765647742,-1.2484394506866334
27,4,722,11.351,2018,838,12.519,116,1.1679999999999993,16.06648199445983,10.289842304642756
27,5,1917,37.313,2018,1976,36.607,59,-0.7060000000000031,3.077725612936881,-1.8921019483826094
27,6,638,8.772,2018,853,9.931,215,1.158999999999999,33.69905956112852,13.212494300045588
27,7,2572,49.008,2018,2663,48.307,91,-0.7010000000000005,3.5381026438569205,-1.4303787136794004
27,8,576,8.456,2018,697,9.19,121,0.734,21.006944444444446,8.680227057710502
27,9,587,8.621,2018,637,8.801,50,0.17999999999999972,8.517887563884157,2.087924834705947
27,10,2621,48.832,2018,2636,48.172,15,-0.6600000000000037,0.5723006486074018,-1.3515727391874257
27,11,2775,50.919,2018,2774,50.21,-1,-0.7089999999999961,-0.036036036036036036,-1.3924075492448715
27,12,1425,20.199,2018,1265,19.748,-160,-0.4510000000000005,-11.228070175438596,-2.232783801178279
27,13,2215,42.159,2018,2062,32.732,-153,-9.427,-6.90744920993228,-22.36058730045779
27,14,1165,19.286,2018,1335,22.686,170,3.3999999999999986,14.592274678111588,17.629368453800677
27,15,368,5.317,2018,429,5.889,61,0.5720000000000001,16.57608695652174,10.75794621026895
27,16,1535,24.841,2018,2080,30.838,545,5.997,35.50488599348534,24.141540195644296
27,17,764,12.401,2018,759,11.775,-5,-0.6259999999999994,-0.6544502617801047,-5.0479800016127685
27,18,2305,35.924,2018,2295,34.411,-10,-1.5129999999999981,-0.43383947939262474,-4.211669079167126
27,19,998,16.241,2018,1191,17.18,193,0.9390000000000001,19.338677354709418,5.7816636906594425
27,20,1250,20.797,2018,1287,19.539,37,-1.2579999999999991,2.96,-6.04894936769726
27,21,393,6.692,2018,477,6.459,84,-0.23300000000000054,21.374045801526716,-3.4817692767483646
27,22,1616,29.93,2018,1540,25.089,-76,-4.841000000000001,-4.702970297029703,-16.17440694954895
27,23,2225,30.848,2018,1739,25.726,-486,-5.122,-21.842696629213485,-16.60399377593361
27,24,2298,43.133,2018,2044,32.539,-254,-10.594000000000001,-11.053089643167972,-24.561240813298404
27,25,45,0.756,2018,76,0.915,31,0.15900000000000003,68.88888888888889,21.031746031746035
27,26,2558,48.011,2018,2742,49.497,184,1.485999999999997,7.193119624706802,3.095124034075518
27,27,0,0.0,2018,0,0.0,0,0.0,,
27,28,1131,16.615,2018,1168,17.664,37,1.049000000000003,3.2714412024756854,6.313572073427645
27,29,3611,45.875,2018,4244,45.011,633,-0.8639999999999972,17.529770146773746,-1.8833787465939993
27,30,979,15.039,2018,1121,16.423,142,1.3839999999999986,14.504596527068436,9.20273954385264
27,31,1163,18.33,2018,1526,20.729,363,2.399000000000001,31.212381771281166,13.087834151663946
27,32,1867,32.149,2018,1889,32.559,22,0.4099999999999966,1.1783610069630424,1.275311829294835
27,33,1260,18.852,2018,1167,17.186,-93,-1.6660000000000004,-7.380952380952381,-8.837258646297478
27,34,1527,28.215,2018,1512,26.398,-15,-1.8170000000000002,-0.9823182711198428,-6.439836966152757
27,35,734,11.083,2018,707,10.87,-27,-0.21300000000000097,-3.6784741144414173,-1.9218623116484794
27,36,607,9.356,2018,646,9.514,39,0.15799999999999947,6.425041186161449,1.6887558785805845
27,37,1682,24.141,2018,1531,23.897,-151,-0.24399999999999977,-8.977407847800238,-1.0107286359305736
27,38,3806,49.926,2018,3758,58.48,-48,8.553999999999995,-1.2611665790856543,17.13335736890597
27,39,1632,26.657,2018,1565,28.671,-67,2.0139999999999993,-4.105392156862745,7.555238774055592
27,40,2023,34.585,2018,2060,32.344,37,-2.2409999999999997,1.828966880869995,-6.4796877258927275
27,41,1684,26.586,2018,2008,29.446,324,2.860000000000003,19.239904988123516,10.757541563228779
27,42,339,5.337,2018,373,5.481,34,0.14400000000000013,10.029498525073747,2.698145025295112
27,43,2384,45.633,2018,2456,44.932,72,-0.7010000000000005,3.0201342281879198,-1.5361690005040223
27,44,1428,22.564,2018,1644,23.583,216,1.0189999999999984,15.126050420168067,4.516043254742059
27,45,1625,25.477,2018,1720,26.499,95,1.0219999999999985,5.846153846153846,4.01146131805157
27,46,910,14.326,2018,956,14.615,46,0.2889999999999997,5.054945054945055,2.0173111824654453
27,47,1849,29.978,2018,1725,26.379,-124,-3.599,-6.706327744726879,-12.005470678497565
27,48,1183,18.955,2018,1426,20.236,243,1.2810000000000024,20.540997464074387,6.758111316275402
27,49,2450,38.488,2018,2393,37.878,-57,-0.6099999999999994,-2.3265306122448983,-1.58490958220744
27,50,1952,31.55,2018,1828,29.254,-124,-2.2959999999999994,-6.352459016393443,-7.277337559429475
28,1,2339,38.383,2018,2603,44.18,264,5.796999999999997,11.286874732791793,15.103040408514175
28,2,1101,14.4,2018,952,15.36,-149,0.9599999999999991,-13.533151680290645,6.66666666666666
28,3,2565,44.543,2018,3170,50.445,605,5.902000000000001,23.586744639376217,13.250117863637387
28,4,752,10.404,2018,945,13.231,193,2.827,25.664893617021278,27.172241445597844
28,5,2420,43.408,2018,2623,49.083,203,5.674999999999997,8.388429752066116,13.073626981201613
28,6,1897,28.555,2018,2201,29.089,304,0.5339999999999989,16.025303110173958,1.87007529329364
28,7,3075,55.103,2018,3437,58.379,362,3.2759999999999962,11.772357723577235,5.945229842295332
28,8,1036,14.458,2018,1159,15.754,123,1.2959999999999994,11.872586872586872,8.963895421220082
28,9,870,12.715,2018,1077,14.811,207,2.096,23.79310344827586,16.484467164766027
28,10,2854,45.117,2018,2902,47.286,48,2.169000000000004,1.6818500350385426,4.807500498703381
28,11,3278,57.014,2018,3472,57.841,194,0.8269999999999982,5.918242830994509,1.4505209246851618
28,12,1970,26.852,2018,1882,32.295,-88,5.443000000000001,-4.467005076142132,20.27037092209147
28,13,2718,48.254,2018,2557,43.403,-161,-4.850999999999999,-5.923473142016189,-10.053052596675922
28,14,1295,18.044,2018,1173,19.842,-122,1.7979999999999983,-9.420849420849422,9.964531146087333
28,15,1075,12.99,2018,847,12.071,-228,-0.9190000000000005,-21.209302325581394,-7.074672825250196
28,16,1664,23.596,2018,1917,27.994,253,4.398,15.204326923076922,18.63875233090354
28,17,642,8.443,2018,596,8.931,-46,0.48799999999999955,-7.165109034267912,5.779936041691337
28,18,2733,40.083,2018,2898,45.963,165,5.880000000000003,6.0373216245883645,14.669560661627132
28,19,1776,28.365,2018,2097,28.558,321,0.1930000000000014,18.074324324324326,0.6804160056407594
28,20,1724,26.216,2018,1934,32.016,210,5.799999999999997,12.180974477958237,22.12389380530972
28,21,1507,23.891,2018,1669,23.918,162,0.027000000000001023,10.74983410749834,0.11301326859487265
28,22,2119,36.025,2018,2111,36.251,-8,0.2259999999999991,-0.37753657385559225,0.6273421235253271
28,23,2021,25.532,2018,1576,22.882,-445,-2.6499999999999986,-22.018802572983674,-10.379132069559763
28,24,2801,49.228,2018,2440,40.2,-361,-9.027999999999999,-12.888254194930383,-18.339156577557482
28,25,1523,21.928,2018,1268,18.375,-255,-3.553000000000001,-16.74326986211425,-16.203028091937252
28,26,3061,54.106,2018,3515,59.569,454,5.463000000000001,14.831754328650767,10.096846930100176
28,27,1478,21.172,2018,1216,17.594,-262,-3.5779999999999994,-17.726657645466847,-16.89967882108445
28,28,0,0.0,2018,0,0.0,0,0.0,,
28,29,4080,52.092,2018,4642,51.521,562,-0.570999999999998,13.77450980392157,-1.0961376027029064
28,30,1310,20.32,2018,1601,25.685,291,5.364999999999998,22.213740458015266,26.402559055118104
28,31,1941,30.453,2018,2311,38.585,370,8.132000000000001,19.0623390005152,26.703444652415204
28,32,2370,38.244,2018,2536,45.035,166,6.790999999999997,7.0042194092827,17.757033783077077
28,33,587,2.663,2018,628,7.92,41,5.257,6.984667802385008,197.40893728877208
28,34,2030,34.31,2018,2159,38.875,129,4.564999999999998,6.3546798029556655,13.30515884581754
28,35,1163,17.922,2018,1354,23.606,191,5.684000000000001,16.42304385210662,31.71521035598706
28,36,1120,17.123,2018,1350,22.93,230,5.806999999999999,20.535714285714285,33.913449745955724
28,37,855,5.619,2018,1062,15.51,207,9.891,24.210526315789473,176.02776294714363
28,38,3936,48.684,2018,3595,55.636,-341,6.952000000000005,-8.663617886178862,14.279845534467187
28,39,2054,34.225,2018,2212,41.148,158,6.923000000000002,7.6923076923076925,20.227903579254935
28,40,2526,40.68,2018,2457,40.005,-69,-0.6749999999999972,-2.7315914489311166,-1.659292035398223
28,41,1814,25.344,2018,1845,26.602,31,1.2579999999999991,1.7089305402425579,4.963699494949491
28,42,1047,13.01,2018,790,11.585,-257,-1.424999999999999,-24.54632282712512,-10.953112990007678
28,43,2887,51.728,2018,3039,51.206,152,-0.5219999999999985,5.2649809490820925,-1.009124652025979
28,44,2067,31.987,2018,2182,38.772,115,6.785,5.563618771165941,21.21174227029731
28,45,2023,31.482,2018,2442,38.598,419,7.116,20.711814137419672,22.60339241471317
28,46,1126,14.642,2018,948,15.377,-178,0.7350000000000012,-15.808170515097691,5.019806037426589
28,47,2278,34.137,2018,2101,35.94,-177,1.8029999999999973,-7.769973661106233,5.281659196765965
28,48,1960,31.078,2018,2210,38.088,250,7.010000000000002,12.755102040816327,22.556149044340053
28,49,2906,44.134,2018,2879,46.086,-27,1.9519999999999982,-0.9291121816930488,4.422893913989211
28,50,2188,33.93,2018,2224,36.911,36,2.9810000000000016,1.6453382084095063,8.78573533745948
29,1,3725,52.762,2018,4610,58.124,885,5.362000000000002,23.758389261744966,10.162617034987305
29,2,3022,37.573,2018,3572,36.371,550,-1.2019999999999982,18.199867637326275,-3.1991057408245234
29,3,3255,43.909,2018,4404,49.75,1149,5.841000000000001,35.29953917050691,13.302512013482431
29,4,3365,42.718,2018,3850,41.028,485,-1.6900000000000048,14.413075780089152,-3.956177723676213
29,5,2853,37.141,2018,3555,42.765,702,5.624000000000002,24.605678233438486,15.142295576317286
29,6,3647,46.039,2018,4523,47.654,876,1.615000000000002,24.01974225390732,3.5078954799192035
29,7,2895,38.835,2018,3278,36.431,383,-2.4040000000000035,13.229706390328152,-6.190292262134681
29,8,3258,39.863,2018,4084,45.443,826,5.579999999999998,25.352977286678946,13.99794295461957
29,9,3250,40.635,2018,3935,40.004,685,-0.6310000000000002,21.076923076923077,-1.5528485295927164
29,10,2344,27.709,2018,2938,26.917,594,-0.791999999999998,25.341296928327644,-2.858277094084947
29,11,2865,35.804,2018,3046,30.413,181,-5.391000000000002,6.317626527050611,-15.056976874092284
29,12,2648,29.876,2018,3358,29.984,710,0.10800000000000054,26.812688821752268,0.3614941759271674
29,13,2811,32.855,2018,3701,44.818,890,11.963000000000001,31.661330487371043,36.41150509815858
29,14,2777,33.534,2018,3311,32.013,534,-1.5210000000000008,19.229384227583722,-4.535695115405263
29,15,3735,46.397,2018,4734,52.745,999,6.347999999999999,26.746987951807228,13.68191908959631
29,16,2618,28.921,2018,3146,27.795,528,-1.1259999999999977,20.168067226890756,-3.8933646831022357
29,17,3562,46.02,2018,4179,44.142,617,-1.8780000000000001,17.321729365524984,-4.080834419817471
29,18,2372,26.891,2018,3252,27.086,880,0.19500000000000028,37.09949409780776,0.7251496783310413
29,19,3426,43.895,2018,4388,46.12,962,2.2249999999999943,28.079392877991825,5.068914454949298
29,20,2810,31.014,2018,3499,31.104,689,0.08999999999999986,24.519572953736652,0.29019152640742846
29,21,3266,42.565,2018,4027,42.496,761,-0.06899999999999551,23.300673606858542,-0.16210501585808884
29,22,2696,30.486,2018,3426,30.847,730,0.36100000000000065,27.077151335311573,1.1841501016860219
29,23,3248,36.239,2018,3670,34.804,422,-1.4349999999999952,12.992610837438423,-3.9598222909020535
29,24,2776,31.081,2018,3522,31.341,746,0.26000000000000156,26.87319884726225,0.8365239213667565
29,25,3515,47.661,2018,4281,47.706,766,0.045000000000001705,21.7923186344239,0.09441681878265606
29,26,2881,37.838,2018,3277,35.774,396,-2.064,13.745227351614023,-5.45483376499815
29,27,3560,48.417,2018,4220,44.307,660,-4.109999999999999,18.53932584269663,-8.488753950058863
29,28,3897,50.703,2018,4569,50.198,672,-0.5050000000000026,17.244033872209393,-0.9959962921326204
29,29,0,0.0,2018,0,0.0,0,0.0,,
29,30,2807,32.276,2018,3543,32.408,736,0.1319999999999979,26.220163876024227,0.40897261122815065
29,31,3431,40.397,2018,4511,48.641,1080,8.244,31.477703293500436,20.407455999207862
29,32,3458,46.205,2018,4140,51.802,682,5.597000000000001,19.722382880277618,12.113407639865818
29,33,3777,47.674,2018,4330,45.546,553,-2.128,14.641249669049511,-4.4636489491127245
29,34,3354,47.164,2018,4110,52.778,756,5.613999999999997,22.54025044722719,11.903146467644808
29,35,2880,34.964,2018,3611,34.882,731,-0.08200000000000074,25.381944444444443,-0.23452694199748522
29,36,2990,35.881,2018,3722,35.852,732,-0.029000000000003467,24.48160535117057,-0.08082271954517284
29,37,4020,51.101,2018,4694,52.257,674,1.1559999999999988,16.766169154228855,2.262186649967709
29,38,4300,45.391,2018,4825,55.443,525,10.052,12.209302325581394,22.145359212178626
29,39,3181,39.905,2018,4504,60.995,1323,21.089999999999996,41.5906947500786,52.850519984964286
29,40,2787,31.218,2018,3538,31.146,751,-0.07199999999999918,26.94653749551489,-0.23063617143955148
29,41,2711,29.398,2018,3193,27.929,482,-1.4690000000000012,17.779417189229065,-4.996938567249477
29,42,3706,46.417,2018,4677,52.259,971,5.841999999999999,26.200755531570426,12.585906025809507
29,43,2541,31.665,2018,3315,33.332,774,1.6670000000000016,30.460448642266826,5.264487604610775
29,44,3306,40.166,2018,4679,62.611,1373,22.445,41.53055051421657,55.8805955285565
29,45,1936,19.66,2018,2654,19.87,718,0.21000000000000085,37.086776859504134,1.068158697863687
29,46,3047,37.815,2018,3529,35.881,482,-1.9339999999999975,15.818838201509683,-5.114372603464227
29,47,2263,24.831,2018,3085,25.498,822,0.6670000000000016,36.32346442775077,2.686158430993523
29,48,3436,40.86,2018,4410,48.144,974,7.283999999999999,28.346915017462166,17.82672540381791
29,49,1740,15.254,2018,2455,15.449,715,0.19500000000000028,41.09195402298851,1.2783532188278504
29,50,2565,28.417,2018,3377,29.036,812,0.6189999999999998,31.65692007797271,2.17827356863849
30,1,1544,25.334,2018,1676,25.485,132,0.1509999999999998,8.549222797927461,0.5960369463961467
30,2,686,10.25,2018,783,10.627,97,0.37700000000000067,14.139941690962099,3.6780487804878117
30,3,1769,31.494,2018,2243,31.75,474,0.2560000000000002,26.794799321650647,0.8128532418873444
30,4,792,12.453,2018,960,13.231,168,0.7780000000000005,21.21212121212121,6.247490564522609
30,5,1624,30.359,2018,1696,30.388,72,0.028999999999999915,4.433497536945813,0.0955235679699592
30,6,1172,17.147,2018,1395,18.902,223,1.7550000000000026,19.02730375426621,10.235026535253997
30,7,2279,42.052,2018,2383,42.086,104,0.03399999999999892,4.563405002193945,0.08085227813183421
30,8,784,10.972,2018,905,12.481,121,1.5090000000000003,15.433673469387754,13.753189938024066
30,9,704,10.659,2018,727,9.953,23,-0.7060000000000013,3.2670454545454546,-6.623510648278462
30,10,1718,27.313,2018,1812,26.167,94,-1.1459999999999972,5.471478463329453,-4.195804195804185
30,11,2482,43.963,2018,2494,43.989,12,0.02599999999999625,0.4834810636583401,0.05914064099355424
30,12,971,8.682,2018,679,10.361,-292,1.6790000000000003,-30.072090628218334,19.33886201336098
30,13,1922,35.203,2018,1415,21.336,-507,-13.867000000000004,-26.378772112382936,-39.391529131039974
30,14,692,9.026,2018,526,5.542,-166,-3.484,-23.98843930635838,-38.5996011522269
30,15,1260,17.506,2018,1401,19.727,141,2.221,11.190476190476192,12.687078715868847
30,16,1061,14.581,2018,1002,11.364,-59,-3.2169999999999987,-5.5607917059377945,-22.062958644811733
30,17,957,16.176,2018,1150,16.734,193,0.5580000000000034,20.167189132706373,3.4495548961424545
30,18,1664,24.348,2018,1648,23.018,-16,-1.3299999999999983,-0.9615384615384616,-5.462460982421547
30,19,987,15.317,2018,1261,17.369,274,2.0519999999999996,27.760891590678828,13.396879284455176
30,20,695,8.658,2018,673,8.719,-22,0.06099999999999994,-3.1654676258992804,0.7045507045507039
30,21,791,13.674,2018,899,13.744,108,0.07000000000000028,13.653603034134006,0.5119204329384254
30,22,984,13.532,2018,893,13.693,-91,0.1609999999999996,-9.247967479674797,1.1897723913686047
30,23,1868,24.636,2018,1557,19.709,-311,-4.927,-16.64882226980728,-19.99918817989933
30,24,1306,18.645,2018,1397,21.143,91,2.498000000000001,6.967840735068913,13.39769375167606
30,25,1040,18.77,2018,1153,18.955,113,0.18499999999999872,10.865384615384615,0.9856153436334508
30,26,2265,41.055,2018,2462,43.276,197,2.2210000000000036,8.697571743929359,5.4098161003531935
30,27,1086,19.526,2018,1093,15.556,7,-3.9700000000000006,0.6445672191528545,-20.331865205367205
30,28,1357,21.195,2018,1561,22.651,204,1.4559999999999995,15.033161385408992,6.8695447039396065
30,29,2970,34.3,2018,3638,33.628,668,-0.671999999999997,22.49158249158249,-1.9591836734693793
30,30,0,0.0,2018,0,0.0,0,0.0,,
30,31,1151,17.405,2018,1384,19.89,233,2.4849999999999994,20.243266724587315,14.277506463659865
30,32,1574,25.195,2018,1328,19.42,-246,-5.774999999999999,-15.628970775095299,-22.9212145266918
30,33,1487,23.432,2018,1361,21.628,-126,-1.8039999999999985,-8.47343644922663,-7.6988733356094174
30,34,1234,21.261,2018,1232,20.18,-2,-1.0809999999999995,-0.1620745542949757,-5.084426884906634
30,35,406,6.073,2018,483,6.13,77,0.056999999999999496,18.96551724137931,0.9385806026675365
30,36,516,6.99,2018,595,7.1,79,0.10999999999999943,15.310077519379844,1.57367668097281
30,37,1752,24.729,2018,1725,28.339,-27,3.6099999999999994,-1.5410958904109588,14.598244975534797
30,38,3173,38.887,2018,2904,42.233,-269,3.3459999999999965,-8.477781279546171,8.604417928870822
30,39,1258,21.176,2018,1285,22.453,27,1.277000000000001,2.146263910969793,6.030411786928604
30,40,1730,27.631,2018,1414,20.948,-316,-6.683,-18.265895953757223,-24.18660200499439
30,41,1210,16.328,2018,1166,13.187,-44,-3.141,-3.6363636363636362,-19.23689367956884
30,42,1231,17.526,2018,1345,19.319,114,1.7929999999999993,9.260763606823721,10.230514663927874
30,43,2091,38.677,2018,1950,30.087,-141,-8.59,-6.743185078909613,-22.209581922072548
30,44,1271,18.938,2018,1255,20.077,-16,1.139000000000003,-1.2588512981904012,6.014362657091578
30,45,984,13.902,2018,1114,15.116,130,1.2140000000000004,13.211382113821138,8.732556466695444
30,46,711,10.492,2018,762,10.248,51,-0.24400000000000155,7.172995780590717,-2.3255813953488516
30,47,1209,18.403,2018,1119,14.997,-90,-3.405999999999999,-7.444168734491314,-18.507851980655325
30,48,1171,18.03,2018,1283,19.393,112,1.3629999999999995,9.564474807856532,7.559622850804212
30,49,1795,26.907,2018,1787,26.491,-8,-0.41600000000000037,-0.44568245125348194,-1.5460660794588783
30,50,1238,17.065,2018,1181,17.858,-57,0.7929999999999993,-4.604200323101777,4.646938177556397
31,1,1012,15.827,2018,1193,16.551,181,0.7239999999999984,17.885375494071145,4.574461363492756
31,2,1339,20.973,2018,1583,23.082,244,2.1090000000000018,18.222554144884242,10.055786010585047
31,3,1385,24.319,2018,2087,26.6,702,2.2810000000000024,50.685920577617324,9.379497512233243
31,4,1430,22.657,2018,1809,25.665,379,3.007999999999999,26.503496503496503,13.276250165511758
31,5,1241,23.184,2018,1540,25.239,299,2.0549999999999997,24.09347300564061,8.863871635610765
31,6,873,5.382,2018,1766,21.868,893,16.485999999999997,102.29095074455898,306.31735414344104
31,7,1896,34.879,2018,2228,36.94,332,2.061,17.51054852320675,5.9089996846239865
31,8,1156,16.337,2018,1659,20.089,503,3.751999999999999,43.5121107266436,22.966272877517284
31,9,1245,17.692,2018,1576,22.387,331,4.695,26.586345381526105,26.537418042052906
31,10,1945,34.703,2018,2201,36.809,256,2.1059999999999945,13.161953727506425,6.068639598881925
31,11,2099,36.79,2018,2338,38.845,239,2.0549999999999997,11.38637446403049,5.58575699918456
31,12,780,12.525,2018,1044,14.529,264,2.0039999999999996,33.84615384615385,15.999999999999995
31,13,1538,28.03,2018,1740,26.312,202,-1.718,13.133940182054616,-6.129147342133428
31,14,1439,20.405,2018,1810,28.141,371,7.735999999999997,25.781792911744265,37.91227640284242
31,15,1415,19.816,2018,1975,28.382,560,8.566000000000003,39.57597173144876,43.22769479208722
31,16,1870,27.398,2018,2390,34.918,520,7.52,27.807486631016044,27.44725892400905
31,17,1487,22.913,2018,1999,29.168,512,6.254999999999999,34.431741761936784,27.298913280670355
31,18,2156,37.89,2018,2460,39.918,304,2.0279999999999987,14.100185528756956,5.352335708630242
31,19,165,2.09,2018,406,4.301,241,2.2110000000000003,146.06060606060606,105.78947368421055
31,20,933,13.16,2018,1216,15.142,283,1.9819999999999993,30.332261521972132,15.060790273556227
31,21,838,11.008,2018,1270,16.71,432,5.702000000000002,51.551312649164686,51.79869186046514
31,22,940,15.801,2018,1173,18.748,233,2.947000000000001,24.78723404255319,18.650718308967793
31,23,2663,38.2,2018,2533,37.034,-130,-1.166000000000004,-4.88171235448742,-3.0523560209424185
31,24,1622,29.004,2018,1723,25.157,101,-3.8470000000000013,6.226880394574599,-13.263687767204527
31,25,1108,17.558,2018,1524,21.921,416,4.3629999999999995,37.545126353790614,24.849071648251506
31,26,1882,33.882,2018,2306,38.13,424,4.248000000000005,22.52922422954304,12.537630600318767
31,27,1154,18.314,2018,1563,22.628,409,4.314,35.4419410745234,23.555749699683304
31,28,1854,27.126,2018,2444,38.74,590,11.614,31.823085221143472,42.815011428150115
31,29,3755,48.181,2018,5060,67.939,1305,19.757999999999996,34.753661784287615,41.00786617131234
31,30,1124,17.345,2018,1534,20.652,410,3.307000000000002,36.47686832740214,19.066013260305578
31,31,0,0.0,2018,0,0.0,0,0.0,,
31,32,1190,18.019,2018,1454,21.191,264,3.1720000000000006,22.18487394957983,17.603640601587216
31,33,1983,29.361,2018,2203,34.08,220,4.718999999999998,11.094301563287948,16.072340860324914
31,34,851,14.086,2018,1076,15.03,225,0.9439999999999991,26.439482961222094,6.701689620900178
31,35,938,14.862,2018,1242,16.816,304,1.9539999999999988,32.40938166311301,13.147624814964331
31,36,1049,14.521,2018,1353,17.786,304,3.2650000000000006,28.97998093422307,22.48467736381792
31,37,2405,35.452,2018,2567,40.791,162,5.338999999999999,6.735966735966736,15.059799165068258
31,38,3958,52.769,2018,4160,64.009,202,11.240000000000002,5.103587670540676,21.3003846955599
31,39,525,8.56,2018,655,9.148,130,0.5879999999999992,24.761904761904763,6.869158878504663
31,40,1346,20.456,2018,1671,24.068,325,3.612000000000002,24.14561664190193,17.65741102854909
31,41,2020,29.146,2018,2529,36.497,509,7.350999999999999,25.198019801980198,25.221299663761748
31,42,1386,19.836,2018,1918,27.974,532,8.138000000000002,38.38383838383838,41.026416616253286
31,43,1708,31.504,2018,2020,33.567,312,2.062999999999999,18.26697892271663,6.5483748095479895
