src,dst,time_s,distance_km,year
43,44,619,8.061,2018
43,45,1467,5.554,2018
43,46,472,6.376,2018
43,47,174,2.014,2018
43,48,436,7.179,2018
43,49,525,6.944,2018
43,50,376,4.928,2018
44,1,742,10.012,2018
44,2,665,8.48,2018
44,3,715,8.11,2018
44,4,649,7.916,2018
44,5,805,10.462,2018
44,6,633,8.247,2018
44,7,932,12.907,2018
44,8,396,4.701,2018
44,9,726,9.623,2018
44,10,731,8.297,2018
44,11,714,8.897,2018
44,12,424,4.343,2018
44,13,792,10.217,2018
44,14,734,9.478,2018
44,15,733,10.3,2018
44,16,566,6.886,2018
44,17,793,8.979,2018
44,18,179,1.675,2018
44,19,733,8.81,2018
44,20,744,8.989,2018
44,21,824,9.843,2018
44,22,844,11.231,2018
44,23,471,5.398,2018
44,24,624,7.975,2018
44,25,826,11.724,2018
44,26,350,3.634,2018
44,27,679,8.376,2018
44,28,125,1.332,2018
44,29,629,7.225,2018
44,30,820,10.718,2018
44,31,647,8.21,2018
44,32,868,12.23,2018
44,33,474,4.523,2018
44,34,438,4.929,2018
44,35,268,2.72,2018
44,36,696,8.14,2018
44,37,579,6.632,2018
44,38,622,7.895,2018
44,39,226,2.114,2018
44,40,827,10.715,2018
44,41,636,7.927,2018
44,42,335,3.5,2018
44,43,822,10.133,2018
44,44,0,0.0,2018
44,45,1904,11.422,2018
44,46,298,2.979,2018
44,47,762,9.429,2018
44,48,727,10.303,2018
44,49,540,6.381,2018
44,50,650,8.246,2018
45,1,1964,12.998,2018
45,2,1659,8.377,2018
45,3,1731,9.35,2018
45,4,2039,14.851,2018
45,5,1795,10.282,2018
45,6,1382,5.029,2018
45,7,1637,8.613,2018
45,8,1634,8.566,2018
45,9,2051,15.48,2018
45,10,1748,9.537,2018
45,11,1723,8.973,2018
45,12,1901,12.561,2018
45,13,1733,9.864,2018
45,14,1793,9.998,2018
45,15,1590,8.767,2018
45,16,1406,5.211,2018
45,17,1809,10.219,2018
45,18,1720,9.623,2018
45,19,2058,14.667,2018
45,20,1644,7.853,2018
45,21,1608,7.462,2018
45,22,1548,6.937,2018
45,23,1765,9.843,2018
45,24,1760,9.641,2018
45,25,1604,9.035,2018
45,26,1540,7.878,2018
45,27,1593,7.39,2018
45,28,1822,10.812,2018
45,29,1574,7.442,2018
45,30,1849,11.114,2018
45,31,1702,9.009,2018
45,32,1646,9.541,2018
45,33,1844,11.992,2018
45,34,1743,9.673,2018
45,35,1800,11.787,2018
45,36,1642,8.026,2018
45,37,1783,10.279,2018
45,38,1798,10.833,2018
45,39,1730,10.068,2018
45,40,1789,10.427,2018
45,41,1403,4.831,2018
45,42,1740,9.307,2018
45,43,1553,6.618,2018
45,44,1831,10.734,2018
45,45,0,0.0,2018
45,46,1606,8.783,2018
45,47,1593,7.053,2018
45,48,1585,8.77,2018
45,49,1865,12.238,2018
45,50,1819,11.184,2018
46,1,501,7.296,2018
46,2,391,5.063,2018
46,3,436,5.116,2018
46,4,446,5.47,2018
46,5,531,7.045,2018
46,6,400,5.71,2018
46,7,576,6.886,2018
46,8,104,1.193,2018
46,9,486,6.907,2018
46,10,452,5.303,2018
46,11,440,5.48,2018
46,12,335,3.988,2018
46,13,518,6.8,2018
46,14,455,6.484,2018
46,15,455,7.306,2018
46,16,332,4.346,2018
46,17,514,5.985,2018
46,18,160,1.291,2018
46,19,492,6.094,2018
46,20,492,5.617,2018
46,21,572,6.488,2018
46,22,528,6.442,2018
46,23,223,2.411,2018
46,24,350,4.558,2018
46,25,547,8.73,2018
46,26,187,1.52,2018
46,27,395,4.905,2018
46,28,289,3.056,2018
46,29,350,4.232,2018
46,30,546,7.301,2018
46,31,373,4.793,2018
46,32,589,9.236,2018
46,33,278,3.419,2018
46,34,197,2.213,2018
46,35,234,3.214,2018
46,36,414,4.786,2018
46,37,304,3.633,2018
46,38,348,4.478,2018
46,39,184,2.608,2018
46,40,552,7.298,2018
46,41,402,5.392,2018
46,42,194,1.847,2018
46,43,584,7.409,2018
46,44,297,2.978,2018
46,45,1671,8.885,2018
46,46,0,0.0,2018
46,47,478,6.092,2018
46,48,448,7.309,2018
46,49,299,3.665,2018
46,50,376,4.829,2018
47,1,542,7.037,2018
47,2,335,3.996,2018
47,3,651,8.462,2018
47,4,570,7.621,2018
47,5,472,5.901,2018
47,6,295,4.259,2018
47,7,314,4.231,2018
47,8,444,6.188,2018
47,9,590,8.25,2018
47,10,668,8.649,2018
47,11,468,5.874,2018
47,12,580,7.562,2018
47,13,410,5.482,2018
47,14,678,10.103,2018
47,15,502,7.88,2018
47,16,327,4.324,2018
47,17,729,9.331,2018
47,18,585,7.607,2018
47,19,597,7.437,2018
47,20,265,2.81,2018
47,21,285,3.081,2018
47,22,225,2.556,2018
47,23,424,5.311,2018
47,24,378,4.952,2018
47,25,516,8.148,2018
47,26,405,5.989,2018
47,27,213,2.347,2018
47,28,631,8.434,2018
47,29,494,6.555,2018
47,30,518,6.653,2018
47,31,377,4.423,2018
47,32,558,8.654,2018
47,33,523,6.993,2018
47,34,493,5.896,2018
47,35,589,8.296,2018
47,36,369,4.524,2018
47,37,384,4.871,2018
47,38,376,4.872,2018
47,39,539,7.69,2018
47,40,466,6.045,2018
47,41,317,3.972,2018
47,42,514,6.616,2018
47,43,60,0.704,2018
47,44,640,8.356,2018
47,45,1528,6.258,2018
47,46,493,6.671,2018
47,47,0,0.0,2018
47,48,497,7.883,2018
47,49,546,7.239,2018
47,50,397,5.223,2018
48,1,943,14.447,2018
48,2,874,12.977,2018
48,3,464,6.253,2018
48,4,915,13.429,2018
48,5,968,14.18,2018
48,6,416,6.993,2018
48,7,744,10.443,2018
48,8,546,8.344,2018
48,9,927,14.058,2018
48,10,442,6.154,2018
48,11,877,12.615,2018
48,12,777,11.139,2018
48,13,770,11.644,2018
48,14,410,5.743,2018
48,15,70,0.967,2018
48,16,415,6.012,2018
48,17,522,7.102,2018
48,18,626,8.765,2018
48,19,934,13.245,2018
48,20,723,10.313,2018
48,21,757,11.136,2018
48,22,585,8.718,2018
48,23,665,9.562,2018
48,24,787,11.693,2018
48,25,191,1.916,2018
48,26,450,7.02,2018
48,27,629,9.171,2018
48,28,718,10.503,2018
48,29,438,5.288,2018
48,30,878,12.816,2018
48,31,779,10.895,2018
48,32,210,2.267,2018
48,33,720,10.57,2018
48,34,639,9.364,2018
48,35,675,10.365,2018
48,36,771,10.996,2018
48,37,741,10.768,2018
48,38,785,11.613,2018
48,39,626,9.759,2018
48,40,826,12.207,2018
48,41,356,5.334,2018
48,42,636,8.998,2018
48,43,654,8.413,2018
48,44,727,10.425,2018
48,45,1651,8.926,2018
48,46,482,7.361,2018
48,47,629,8.832,2018
48,48,0,0.0,2018
48,49,740,10.816,2018
48,50,813,11.964,2018
49,1,385,5.076,2018
49,2,399,4.973,2018
49,3,631,7.737,2018
49,4,275,3.143,2018
49,5,538,6.955,2018
49,6,595,8.327,2018
49,7,592,7.28,2018
49,8,300,3.815,2018
49,9,393,4.322,2018
49,10,648,7.924,2018
49,11,447,5.39,2018
49,12,121,1.213,2018
49,13,526,6.71,2018
49,14,651,9.104,2018
49,15,650,9.926,2018
49,16,527,6.966,2018
49,17,709,8.606,2018
49,18,401,4.811,2018
49,19,376,3.874,2018
49,20,509,6.011,2018
49,21,589,6.882,2018
49,22,542,6.854,2018
49,23,230,2.248,2018
49,24,358,4.468,2018
49,25,743,11.35,2018
49,26,383,5.022,2018
49,27,460,5.894,2018
49,28,447,5.638,2018
49,29,546,6.852,2018
49,30,554,7.211,2018
49,31,381,4.703,2018
49,32,784,11.856,2018
49,33,100,0.907,2018
49,34,231,2.327,2018
49,35,278,2.836,2018
49,36,413,5.178,2018
49,37,338,3.79,2018
49,38,356,4.388,2018
49,39,326,4.655,2018
49,40,560,7.208,2018
49,41,597,8.009,2018
49,42,209,2.037,2018
49,43,593,7.803,2018
49,44,456,5.56,2018
49,45,1865,11.502,2018
49,46,349,4.298,2018
49,47,532,7.099,2018
49,48,643,9.929,2018
49,49,0,0.0,2018
49,50,384,4.739,2018
50,1,222,2.342,2018
50,2,217,2.383,2018
50,3,683,8.776,2018
50,4,311,3.606,2018
50,5,357,4.365,2018
50,6,570,7.971,2018
50,7,405,5.094,2018
50,8,352,4.852,2018
50,9,330,4.235,2018
50,10,700,8.963,2018
50,11,243,2.217,2018
50,12,430,5.225,2018
50,13,344,4.12,2018
50,14,703,10.143,2018
50,15,702,10.963,2018
50,16,502,6.607,2018
50,17,762,9.645,2018
50,18,494,6.249,2018
50,19,337,3.422,2018
50,20,334,3.608,2018
50,21,402,4.696,2018
50,22,370,4.433,2018
50,23,291,3.288,2018
50,24,151,1.632,2018
50,25,795,12.387,2018
50,26,435,6.061,2018
50,27,285,3.491,2018
50,28,540,7.076,2018
50,29,598,7.891,2018
50,30,372,4.621,2018
50,31,191,2.113,2018
50,32,836,12.893,2018
50,33,373,4.656,2018
50,34,360,3.873,2018
50,35,497,6.938,2018
50,36,231,2.588,2018
50,37,126,1.114,2018
50,38,138,1.456,2018
50,39,447,6.332,2018
50,40,379,4.618,2018
50,41,572,7.653,2018
50,42,400,4.415,2018
50,43,447,5.766,2018
50,44,548,6.998,2018
50,45,1841,11.146,2018
50,46,402,5.335,2018
50,47,386,5.062,2018
50,48,696,10.966,2018
50,49,327,3.834,2018
50,50,0,0.0,2018
