src,dst,time_s,distance_km,year
43,41,576,7.612,2025
43,42,608,9.061,2025
43,43,0,0.0,2025
43,44,312,3.913,2025
43,45,411,5.282,2025
43,46,400,5.021,2025
43,47,387,4.741,2025
43,48,685,10.621,2025
43,49,344,4.218,2025
43,50,506,6.132,2025
44,1,924,11.112,2025
44,2,368,4.917,2025
44,3,289,4.24,2025
44,4,670,10.12,2025
44,5,369,4.639,2025
44,6,159,1.949,2025
44,7,528,7.859,2025
44,8,155,2.145,2025
44,9,131,1.366,2025
44,10,437,6.788,2025
44,11,241,2.997,2025
44,12,379,4.813,2025
44,13,546,7.557,2025
44,14,898,11.22,2025
44,15,167,1.806,2025
44,16,524,8.231,2025
44,17,430,6.058,2025
44,18,224,2.912,2025
44,19,339,3.817,2025
44,20,230,2.841,2025
44,21,354,4.149,2025
44,22,944,11.28,2025
44,23,242,3.936,2025
44,24,477,8.979,2025
44,25,411,5.518,2025
44,26,481,6.569,2025
44,27,336,4.376,2025
44,28,460,7.458,2025
44,29,955,11.399,2025
44,30,192,2.632,2025
44,31,145,2.022,2025
44,32,314,3.454,2025
44,33,216,2.275,2025
44,34,255,3.285,2025
44,35,479,6.493,2025
44,36,223,2.32,2025
44,37,568,7.735,2025
44,38,546,7.327,2025
44,39,259,4.449,2025
44,40,292,4.587,2025
44,41,515,7.099,2025
44,42,318,5.494,2025
44,43,289,3.697,2025
44,44,0,0.0,2025
44,45,279,3.72,2025
44,46,162,1.883,2025
44,47,558,8.479,2025
44,48,396,7.054,2025
44,49,260,3.442,2025
44,50,290,3.513,2025
45,1,713,8.036,2025
45,2,245,2.821,2025
45,3,523,6.549,2025
45,4,259,2.715,2025
45,5,102,1.028,2025
45,6,439,5.758,2025
45,7,484,6.41,2025
45,8,320,4.306,2025
45,9,322,3.907,2025
45,10,442,6.223,2025
45,11,137,1.307,2025
45,12,157,1.599,2025
45,13,266,3.489,2025
45,14,687,8.144,2025
45,15,446,5.615,2025
45,16,196,2.272,2025
45,17,159,1.763,2025
45,18,295,3.563,2025
45,19,618,7.626,2025
45,20,338,3.878,2025
45,21,541,6.548,2025
45,22,732,8.204,2025
45,23,479,6.025,2025
45,24,589,9.776,2025
45,25,314,4.009,2025
45,26,229,2.881,2025
45,27,484,6.257,2025
45,28,640,9.585,2025
45,29,744,8.323,2025
45,30,347,4.625,2025
45,31,440,5.725,2025
45,32,364,4.045,2025
45,33,437,5.139,2025
45,34,241,2.757,2025
45,35,179,1.903,2025
45,36,436,5.184,2025
45,37,288,3.667,2025
45,38,322,3.907,2025
45,39,418,5.358,2025
45,40,327,4.629,2025
45,41,299,3.764,2025
45,42,597,9.303,2025
45,43,450,5.728,2025
45,44,279,3.809,2025
45,45,0,0.0,2025
45,46,441,5.692,2025
45,47,529,7.533,2025
45,48,579,8.612,2025
45,49,176,1.92,2025
45,50,276,2.985,2025
46,1,1108,13.504,2025
46,2,525,6.652,2025
46,3,482,6.157,2025
46,4,843,11.638,2025
46,5,537,6.914,2025
46,6,79,0.504,2025
46,7,566,7.774,2025
46,8,304,3.852,2025
46,9,289,3.101,2025
46,10,475,6.703,2025
46,11,399,4.732,2025
46,12,537,6.547,2025
46,13,704,9.292,2025
46,14,1082,13.612,2025
46,15,160,1.512,2025
46,16,696,9.749,2025
46,17,688,9.767,2025
46,18,373,4.619,2025
46,19,351,3.123,2025
46,20,387,4.576,2025
46,21,503,5.856,2025
46,22,1128,13.672,2025
46,23,435,5.853,2025
46,24,670,10.896,2025
46,25,569,7.253,2025
46,26,639,8.303,2025
46,27,349,3.682,2025
46,28,653,9.375,2025
46,29,1140,13.791,2025
46,30,341,4.339,2025
46,31,165,1.676,2025
46,32,419,4.387,2025
46,33,336,3.265,2025
46,34,446,5.696,2025
46,35,664,8.885,2025
46,36,343,3.31,2025
46,37,726,9.47,2025
46,38,703,9.062,2025
46,39,513,6.597,2025
46,40,465,6.105,2025
46,41,672,8.834,2025
46,42,511,7.411,2025
46,43,438,5.404,2025
46,44,212,2.291,2025
46,45,469,6.075,2025
46,46,0,0.0,2025
46,47,596,8.394,2025
46,48,589,8.971,2025
46,49,417,5.176,2025
46,50,481,5.924,2025
47,1,1223,15.403,2025
47,2,439,5.504,2025
47,3,809,11.528,2025
47,4,722,9.701,2025
47,5,566,8.03,2025
47,6,507,7.493,2025
47,7,178,1.813,2025
47,8,401,4.898,2025
47,9,619,8.444,2025
47,10,205,2.263,2025
47,11,533,7.376,2025
47,12,565,7.663,2025
47,13,670,9.642,2025
47,14,1197,15.511,2025
47,15,545,7.528,2025
47,16,659,9.258,2025
47,17,622,8.749,2025
47,18,486,5.888,2025
47,19,434,5.365,2025
47,20,479,6.365,2025
47,21,460,4.19,2025
47,22,1242,15.571,2025
47,23,762,11.224,2025
47,24,997,16.267,2025
47,25,349,4.324,2025
47,26,626,8.432,2025
47,27,339,4.007,2025
47,28,980,14.746,2025
47,29,1254,15.69,2025
47,30,417,5.843,2025
47,31,544,7.692,2025
47,32,548,5.926,2025
47,33,736,9.563,2025
47,34,649,9.14,2025
47,35,642,8.889,2025
47,36,743,9.608,2025
47,37,692,9.82,2025
47,38,669,9.412,2025
47,39,779,11.737,2025
47,40,812,11.875,2025
47,41,638,9.184,2025
47,42,838,12.782,2025
47,43,427,4.618,2025
47,44,542,7.634,2025
47,45,474,6.875,2025
47,46,521,7.029,2025
47,47,0,0.0,2025
47,48,916,14.342,2025
47,49,460,6.447,2025
47,50,684,9.368,2025
48,1,1116,14.764,2025
48,2,806,12.745,2025
48,3,300,3.86,2025
48,4,696,10.113,2025
48,5,566,8.421,2025
48,6,597,9.768,2025
48,7,966,15.678,2025
48,8,593,9.964,2025
48,9,577,9.213,2025
48,10,874,14.607,2025
48,11,557,7.765,2025
48,12,621,8.992,2025
48,13,751,11.271,2025
48,14,1093,14.893,2025
48,15,477,7.732,2025
48,16,550,8.224,2025
48,17,541,8.242,2025
48,18,691,11.069,2025
48,19,777,11.636,2025
48,20,668,10.669,2025
48,21,792,11.968,2025
48,22,1136,14.932,2025
48,23,354,4.901,2025
48,24,256,2.821,2025
48,25,850,13.346,2025
48,26,714,10.663,2025
48,27,774,12.195,2025
48,28,271,2.79,2025
48,29,1148,15.051,2025
48,30,629,10.451,2025
48,31,454,7.729,2025
48,32,753,11.282,2025
48,33,549,8.315,2025
48,34,577,8.125,2025
48,35,604,8.778,2025
48,36,556,8.36,2025
48,37,773,11.449,2025
48,38,807,11.689,2025
48,39,303,4.443,2025
48,40,325,4.577,2025
48,41,784,11.546,2025
48,42,376,5.538,2025
48,43,727,11.516,2025
48,44,500,8.403,2025
48,45,609,8.629,2025
48,46,567,9.077,2025
48,47,995,16.298,2025
48,48,0,0.0,2025
48,49,609,8.632,2025
48,50,612,8.353,2025
49,1,822,9.121,2025
49,2,210,2.435,2025
49,3,512,7.218,2025
49,4,322,3.65,2025
49,5,167,1.979,2025
49,6,378,4.904,2025
49,7,401,5.043,2025
49,8,221,2.832,2025
49,9,215,2.433,2025
49,10,360,4.856,2025
49,11,132,1.094,2025
49,12,166,1.612,2025
49,13,306,3.977,2025
49,14,796,9.229,2025
49,15,375,4.89,2025
49,16,260,3.207,2025
49,17,223,2.698,2025
49,18,195,2.089,2025
49,19,557,6.772,2025
49,20,231,2.404,2025
49,21,409,4.668,2025
49,22,842,9.289,2025
49,23,466,6.914,2025
49,24,639,10.017,2025
49,25,254,3.036,2025
49,26,268,3.369,2025
49,27,385,4.783,2025
49,28,683,10.436,2025
49,29,854,9.408,2025
49,30,247,3.151,2025
49,31,369,5.0,2025
49,32,264,2.571,2025
49,33,439,5.253,2025
49,34,259,2.859,2025
49,35,268,3.084,2025
49,36,447,5.298,2025
49,37,328,4.155,2025
49,38,388,4.845,2025
49,39,429,5.44,2025
49,40,378,4.87,2025
49,41,357,4.617,2025
49,42,542,8.472,2025
49,43,368,4.361,2025
49,44,242,3.29,2025
49,45,99,1.14,2025
49,46,380,4.838,2025
49,47,469,6.56,2025
49,48,619,10.032,2025
49,49,0,0.0,2025
49,50,294,3.087,2025
50,1,772,8.585,2025
50,2,365,4.43,2025
50,3,420,5.339,2025
50,4,407,4.778,2025
50,5,289,3.609,2025
50,6,389,4.217,2025
50,7,539,6.911,2025
50,8,275,3.497,2025
50,9,277,3.098,2025
50,10,497,6.724,2025
50,11,157,1.389,2025
50,12,345,4.18,2025
50,13,454,6.07,2025
50,14,746,8.693,2025
50,15,342,4.231,2025
50,16,302,3.765,2025
50,17,278,3.531,2025
50,18,250,2.754,2025
50,19,569,6.085,2025
50,20,293,3.069,2025
50,21,464,5.333,2025
50,22,792,8.753,2025
50,23,376,4.813,2025
50,24,536,8.798,2025
50,25,408,5.031,2025
50,26,416,5.462,2025
50,27,439,5.448,2025
50,28,581,8.753,2025
50,29,804,8.872,2025
50,30,302,3.816,2025
50,31,319,4.228,2025
50,32,319,3.236,2025
50,33,298,3.115,2025
50,34,46,0.386,2025
50,35,328,3.966,2025
50,36,297,3.16,2025
50,37,476,6.248,2025
50,38,510,6.488,2025
50,39,316,4.146,2025
50,40,268,3.651,2025
50,41,512,6.612,2025
50,42,439,6.789,2025
50,43,399,4.881,2025
50,44,229,2.268,2025
50,45,194,2.112,2025
50,46,392,4.151,2025
50,47,569,7.531,2025
50,48,526,7.634,2025
50,49,208,2.256,2025
50,50,0,0.0,2025
